"","Taxa","Factors","baseMean","log2FoldChange","lfcSE","stat","P.unadj","P.adj","reject","df","Significance","Method"
"k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Beggiatoales|f__Leucotrichaceae|g__|s__|ASV_110921","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Beggiatoales|f__Leucotrichaceae|g__|s__|ASV_11092","siteEsteroZacatecas",542.007249308842,-3.10745875275879,0.840970691646936,-3.69508567138436,0.00134369655608496,0.00389787837174646,TRUE,21,"**","linda formula: season+site"
"k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Steroidobacterales|f__Woeseiaceae|g__Woeseia|s__|ASV_27191","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Steroidobacterales|f__Woeseiaceae|g__Woeseia|s__|ASV_2719","siteEsteroZacatecas",145.75927090045,-0.0683262256782371,0.867099063602853,-0.0787986385250345,0.937938830272363,0.966709274373448,FALSE,21,"","linda formula: season+site"
"k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria|o__Desulfobacterales|f__Desulfosarcinaceae|g__Sva0081_sediment_group|s__|ASV_146051","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria|o__Desulfobacterales|f__Desulfosarcinaceae|g__Sva0081_sediment_group|s__|ASV_14605","siteEsteroZacatecas",438.359665980536,-2.84270803403279,0.858810084093734,-3.31005432596029,0.00333069441430047,0.0089841977588145,TRUE,21,"**","linda formula: season+site"
"k__Bacteria|p__Acidobacteriota|c__Blastocatellia|o__Blastocatellales|f__Blastocatellaceae|g__Blastocatella|s__|ASV_65341","k__Bacteria|p__Acidobacteriota|c__Blastocatellia|o__Blastocatellales|f__Blastocatellaceae|g__Blastocatella|s__|ASV_6534","siteEsteroZacatecas",286.155784602638,-2.07008520402443,0.783567498912055,-2.64187221509141,0.0152476128924047,0.0343198778481217,TRUE,21,"*","linda formula: season+site"
"k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae|g__Ilumatobacter|s__|ASV_85041","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae|g__Ilumatobacter|s__|ASV_8504","siteEsteroZacatecas",432.135886025688,-2.81908699233295,0.779735493829035,-3.61544012635529,0.00162310618380484,0.00460907367806184,TRUE,21,"**","linda formula: season+site"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae|g__Lewinella|s__|ASV_153711","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae|g__Lewinella|s__|ASV_15371","siteEsteroZacatecas",101.430205644143,0.111966624533002,0.740700863947166,0.15116308078316,0.881289760821887,0.932559762630707,FALSE,21,"","linda formula: season+site"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__|s__|ASV_133361","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__|s__|ASV_13336","siteEsteroZacatecas",429.70225067054,-4.69908886180132,0.76799075813369,-6.1186789190285,4.52144023465262e-06,4.22629066377946e-05,TRUE,21,"***","linda formula: season+site"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Marinirhabdus|s__|ASV_139131","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Marinirhabdus|s__|ASV_13913","siteEsteroZacatecas",115.258562495012,-0.0475810398370704,0.783100004913664,-0.0607598512814671,0.952125011382565,0.974945958104476,FALSE,21,"","linda formula: season+site"
"k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Pirellulales|f__Pirellulaceae|g__Rubripirellula|s__|ASV_78791","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Pirellulales|f__Pirellulaceae|g__Rubripirellula|s__|ASV_7879","siteEsteroZacatecas",227.605532168051,-0.710487876134117,0.85768005797474,-0.828383345896847,0.416769330685501,0.546223485007483,FALSE,21,"","linda formula: season+site"
"k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Planctomycetales|f__Gimesiaceae|g__|s__|ASV_8111","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Planctomycetales|f__Gimesiaceae|g__|s__|ASV_811","siteEsteroZacatecas",939.887169305489,-4.48444955945161,0.685055431260671,-6.54611197111322,1.74751807533009e-06,2.0601147579018e-05,TRUE,21,"***","linda formula: season+site"
"k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Halovulum|s__|ASV_40591","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Halovulum|s__|ASV_4059","siteEsteroZacatecas",304.454112160522,-2.5800256369632,0.99577009249271,-2.59098526498685,0.0170491053950862,0.0376816024003055,TRUE,21,"*","linda formula: season+site"
"k__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Sediminispirochaeta|s__|ASV_137571","k__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Sediminispirochaeta|s__|ASV_13757","siteEsteroZacatecas",873.993652722614,-4.17052207583723,0.704039317663462,-5.92370620674736,7.02741734309626e-06,5.98664793911871e-05,TRUE,21,"***","linda formula: season+site"
