"","Comparison","Taxa","logFC","logCPM","P.unadj","P.adj","Significance","Method"
"23","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gramella|s__|ASV_536",-9.62519965775232,11.0184260477437,2.18244486472922e-05,0.00127720469040241,"**","edgeR"
"24","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Parvularculaceae|g__Parvularcula|s__|ASV_6944",6.97007712554795,11.1634649514227,2.8998240670323e-05,0.00162631799759395,"**","edgeR"
"25","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gramella|s__|ASV_14533",-9.85856422026493,11.2436462194365,4.53292473139622e-05,0.00244052667538372,"**","edgeR"
"26","February - September","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria|o__Desulfobacterales|f__Desulfosarcinaceae|g__Sva0081_sediment_group|s__|ASV_4006",-7.10630732236892,8.73541522291483,5.93886703979537e-05,0.00307450578290945,"**","edgeR"
"27","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Palleronia-Pseudomaribius|s__|ASV_10171",9.01874563380035,10.4414558998651,7.58183893934576e-05,0.00377968711568866,"**","edgeR"
"28","February - September","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__Rubrivirga|s__|ASV_10530",7.32413312123964,8.91916443863147,8.01504747708781e-05,0.00385294782291436,"**","edgeR"
"29","February - September","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Planctomycetales|f__Rubinisphaeraceae|g__Planctomicrobium|s__|ASV_11443",-6.97292681072268,8.62742592314451,9.67167726144047e-05,0.00448899227375823,"**","edgeR"
"30","February - September","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae|g__|s__|ASV_15235",4.84088455602752,11.4047885159903,0.000107373778724094,0.00481750353875437,"**","edgeR"
"31","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gramella|s__|ASV_13670",-11.9575326146237,13.3067581681707,0.000122000429355051,0.00529717993264187,"**","edgeR"
"32","February - September","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Tenderiales|f__Tenderiaceae|g__Candidatus_Tenderia|s__|ASV_5531",-6.84587918218941,8.52632160816971,0.000131703013894567,0.00553975802194021,"**","edgeR"
"33","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Hoppeia|s__|ASV_9379",-7.00442890147721,11.4658811544855,0.000148943066477034,0.00598768850730744,"**","edgeR"
"34","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Palleronia-Pseudomaribius|s__|ASV_3213",8.63586747936919,10.0832887576581,0.000151249189634809,0.00598768850730744,"**","edgeR"
"35","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__|s__|ASV_14636",-7.59806215232511,9.14883057572859,0.000158368031398177,0.00609038200748418,"**","edgeR"
"36","February - September","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__|s__|ASV_2086",3.19167645417866,12.0306533003948,0.00017652273009802,0.00659998874199821,"**","edgeR"
"37","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Stappiaceae|g__Roseibium|s__|ASV_11950",-6.40771446913388,8.19263587010674,0.000202393887180369,0.00720970271747083,"**","edgeR"
"38","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Palleronia-Pseudomaribius|s__|ASV_6338",6.4848165917964,12.3172467584383,0.000203542870181197,0.00720970271747083,"**","edgeR"
"39","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Marixanthomonas|s__|ASV_2225",-7.4542426361702,9.02570509616115,0.000236256997201413,0.00793458044442186,"**","edgeR"
"40","February - September","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae|g__|s__|ASV_10841",4.66856400215744,11.9581193533023,0.000236317807876843,0.00793458044442186,"**","edgeR"
"41","February - September","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae|g__Ilumatobacter|s__|ASV_8457",-8.30923421576703,9.7809855943329,0.000245376445749463,0.00793458044442186,"**","edgeR"
"42","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Palleronia-Pseudomaribius|s__|ASV_4152",7.41903191186492,8.99874316124701,0.000247587205546596,0.00793458044442186,"**","edgeR"
"43","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__|f__Neomegalonemataceae|g__Acuticoccus|s__|ASV_4242",-8.41997437268325,9.88234956054475,0.000263942824796864,0.00826202423666464,"**","edgeR"
"44","February - September","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae|g__Alteromonas|s__|ASV_12422",-9.37700227825443,10.7801856187934,0.000291371934763362,0.00891333236798829,"**","edgeR"
"45","February - September","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfocapsaceae|g__|s__|ASV_15773",-3.21164997019709,11.4798081331156,0.000315782801629565,0.00912087430743714,"**","edgeR"
"46","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__|s__|ASV_15493",-9.23566298875778,10.6454333936189,0.000318036422338879,0.00912087430743714,"**","edgeR"
"47","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Hoppeia|s__|ASV_2715",-5.79047815781129,10.7469834612291,0.000332117061130004,0.00912087430743714,"**","edgeR"
"48","February - September","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Euzebyales|f__Euzebyaceae|g__|s__|ASV_8234",8.2401522693133,9.72041602956501,0.000335197931736244,0.00912087430743714,"**","edgeR"
"49","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__|s__|ASV_4397",6.99218611911851,8.64663801324421,0.000336312810334481,0.00912087430743714,"**","edgeR"
"50","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__|s__|ASV_15370",-6.93018686444097,8.59312728416607,0.000342848511501627,0.00912087430743714,"**","edgeR"
"51","February - September","k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Sulfurovaceae|g__Sulfurovum|s__|ASV_3044",-7.84316885706678,10.8470836530711,0.000352388766199089,0.00912087430743714,"**","edgeR"
