"","Method","Taxa","Factors","R2","Estimate","Std.Error","P.unadj","Significance"
"135","glmm_beta formula for site","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__Rubritaleaceae","(Intercept)",NA,-5.65085126332031,0.625049502479585,1.55748688155318e-19,"***"
"136","glmm_beta formula for site","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__Rubritaleaceae","siteEsteroZacatecas",NA,0.352121865288015,0.406414328725229,0.386264786375333,"ns"
"137","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Parvularculaceae","Model","Ferrari's R2: 0.0522133821759814",NA,NA,NA,NA
"138","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Parvularculaceae","site",NA,NA,NA,0.0725395635866395,"ns"
"139","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Parvularculaceae","(Intercept)",NA,-5.91953458449328,0.574097913451426,6.28314409539994e-25,"***"
"140","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Parvularculaceae","siteEsteroZacatecas",NA,0.729855013194101,0.406442151864773,0.0725395635866397,"ns"
"141","glmm_beta formula for site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Microtrichaceae","Model","Ferrari's R2: 0.064053614585692",NA,NA,NA,NA
"142","glmm_beta formula for site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Microtrichaceae","site",NA,NA,NA,0.0011947736770871,"**"
"143","glmm_beta formula for site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Microtrichaceae","(Intercept)",NA,-6.36260740388008,0.390085363906183,8.26918789034168e-60,"***"
"144","glmm_beta formula for site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Microtrichaceae","siteEsteroZacatecas",NA,1.2312857953953,0.380011835002261,0.0011947736770871,"**"
"145","glmm_beta formula for site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfobulbaceae","Model","Ferrari's R2: 0.471224608814863",NA,NA,NA,NA
"146","glmm_beta formula for site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfobulbaceae","site",NA,NA,NA,0.000821903670712789,"***"
"147","glmm_beta formula for site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfobulbaceae","(Intercept)",NA,-5.17695810713723,0.674894892772345,1.70977520808448e-14,"***"
"148","glmm_beta formula for site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfobulbaceae","siteEsteroZacatecas",NA,-1.38188416395989,0.413080930992261,0.000821903670712788,"***"
"149","glmm_beta formula for site","k__Bacteria|p__Deinococcota|c__Deinococci|o__Deinococcales|f__Trueperaceae","Model","Ferrari's R2: 0.0374143895147007",NA,NA,NA,NA
"150","glmm_beta formula for site","k__Bacteria|p__Deinococcota|c__Deinococci|o__Deinococcales|f__Trueperaceae","site",NA,NA,NA,0.0150131213164266,"*"
"151","glmm_beta formula for site","k__Bacteria|p__Deinococcota|c__Deinococci|o__Deinococcales|f__Trueperaceae","(Intercept)",NA,-6.24301391099953,0.384965017115519,3.81837796045762e-59,"***"
"152","glmm_beta formula for site","k__Bacteria|p__Deinococcota|c__Deinococci|o__Deinococcales|f__Trueperaceae","siteEsteroZacatecas",NA,0.917328792202414,0.377181440189716,0.0150131213164266,"*"
"153","glmm_beta formula for site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae","Model","Ferrari's R2: 0.0378111360786391",NA,NA,NA,NA
"154","glmm_beta formula for site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae","site",NA,NA,NA,0.0984391364399528,"ns"
"155","glmm_beta formula for site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae","(Intercept)",NA,-6.08915797146221,0.494061031865987,6.66845622700421e-35,"***"
"156","glmm_beta formula for site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae","siteEsteroZacatecas",NA,0.661542247374561,0.400335834207479,0.0984391364399529,"ns"
"157","glmm_beta formula for site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Caldilineales|f__Caldilineaceae","Model","Ferrari's R2: 0.0681130011453033",NA,NA,NA,NA
"158","glmm_beta formula for site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Caldilineales|f__Caldilineaceae","site",NA,NA,NA,0.000295179029882376,"***"
"159","glmm_beta formula for site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Caldilineales|f__Caldilineaceae","(Intercept)",NA,-6.61614466039687,0.381854038886908,2.97520898323843e-67,"***"
"160","glmm_beta formula for site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Caldilineales|f__Caldilineaceae","siteEsteroZacatecas",NA,1.3615681843852,0.376176332454778,0.000295179029882376,"***"
"161","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Hyphomonadaceae","Model","Ferrari's R2: 0.0217500546146759",NA,NA,NA,NA
"162","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Hyphomonadaceae","site",NA,NA,NA,0.17191177109764,"ns"
"163","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Hyphomonadaceae","(Intercept)",NA,-6.05599927414917,0.514971914479606,6.28360094932433e-32,"***"
"164","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Hyphomonadaceae","siteEsteroZacatecas",NA,0.5485244946831,0.401529799505274,0.17191177109764,"ns"
"165","glmm_beta formula for site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Mycobacteriales|f__Mycobacteriaceae","Model","Ferrari's R2: 0.200769560863261",NA,NA,NA,NA
"166","glmm_beta formula for site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Mycobacteriales|f__Mycobacteriaceae","site",NA,NA,NA,0.00219056620465367,"**"
"167","glmm_beta formula for site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Mycobacteriales|f__Mycobacteriaceae","(Intercept)",NA,-5.3103206662468,0.558501640035865,1.94072257253297e-21,"***"
"168","glmm_beta formula for site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Mycobacteriales|f__Mycobacteriaceae","siteEsteroZacatecas",NA,-1.2622665188347,0.41208788252527,0.00219056620465367,"**"
"169","glmm_beta formula for site","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Planctomycetales|f__Gimesiaceae","Model","Ferrari's R2: 0.00161476976135812",NA,NA,NA,NA
"170","glmm_beta formula for site","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Planctomycetales|f__Gimesiaceae","site",NA,NA,NA,0.797731074064358,"ns"
"171","glmm_beta formula for site","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Planctomycetales|f__Gimesiaceae","(Intercept)",NA,-5.7667571180441,0.66028177671211,2.46295526213707e-18,"***"
"172","glmm_beta formula for site","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Planctomycetales|f__Gimesiaceae","siteEsteroZacatecas",NA,-0.104166659143957,0.406449127174692,0.797731074064358,"ns"
"173","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Pseudoalteromonadaceae","Model","Ferrari's R2: 0.191375450325225",NA,NA,NA,NA
"174","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Pseudoalteromonadaceae","site",NA,NA,NA,0.00141025650643597,"**"
"175","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Pseudoalteromonadaceae","(Intercept)",NA,-6.72349460604327,0.604406919612179,9.57468828734882e-29,"***"
"176","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Pseudoalteromonadaceae","siteEsteroZacatecas",NA,1.31608494232719,0.412237107960112,0.00141025650643597,"**"
"177","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinomonadaceae","Model","Ferrari's R2: 0.0208998170528651",NA,NA,NA,NA
"178","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinomonadaceae","site",NA,NA,NA,0.241033387187561,"ns"
"179","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinomonadaceae","(Intercept)",NA,-6.14866769085211,0.538163522273765,3.12654544595873e-30,"***"
"180","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinomonadaceae","siteEsteroZacatecas",NA,0.472044645387318,0.402628388542012,0.241033387187561,"ns"
"181","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Spongiibacteraceae","Model","Ferrari's R2: 0.124623204435557",NA,NA,NA,NA
"182","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Spongiibacteraceae","site",NA,NA,NA,0.00421259590809146,"**"
"183","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Spongiibacteraceae","(Intercept)",NA,-5.71706576641904,0.494309650705639,6.14462970835897e-31,"***"
"184","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Spongiibacteraceae","siteEsteroZacatecas",NA,-1.17290325933533,0.409849915887949,0.00421259590809146,"**"
"185","glmm_beta formula for site","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Planctomycetales|f__Rubinisphaeraceae","Model","Ferrari's R2: 0.0148959923480528",NA,NA,NA,NA
"186","glmm_beta formula for site","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Planctomycetales|f__Rubinisphaeraceae","site",NA,NA,NA,0.374183437971593,"ns"
"187","glmm_beta formula for site","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Planctomycetales|f__Rubinisphaeraceae","(Intercept)",NA,-5.98639215440451,0.592204643770936,5.05740329917392e-24,"***"
"188","glmm_beta formula for site","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Planctomycetales|f__Rubinisphaeraceae","siteEsteroZacatecas",NA,-0.360158641067735,0.405280798464687,0.374183437971593,"ns"
"189","glmm_beta formula for site","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__DEV007","Model","Ferrari's R2: 0.119468830585075",NA,NA,NA,NA
"190","glmm_beta formula for site","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__DEV007","site",NA,NA,NA,0.00658547247897836,"**"
"191","glmm_beta formula for site","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__DEV007","(Intercept)",NA,-6.92034147386533,0.582752450656,1.59123466352333e-32,"***"
"192","glmm_beta formula for site","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__DEV007","siteEsteroZacatecas",NA,1.11226188516821,0.409354756349528,0.00658547247897836,"**"
"193","glmm_beta formula for site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidetes_BD2-2","Model","Ferrari's R2: 0.130960284646516",NA,NA,NA,NA
"194","glmm_beta formula for site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidetes_BD2-2","site",NA,NA,NA,0.0275997603024228,"*"
"195","glmm_beta formula for site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidetes_BD2-2","(Intercept)",NA,-5.90337069953521,0.643838275717945,4.7730653492268e-20,"***"
"196","glmm_beta formula for site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidetes_BD2-2","siteEsteroZacatecas",NA,-0.901749843570422,0.409341328945352,0.0275997603024228,"*"
"197","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Devosiaceae","Model","Ferrari's R2: 0.238626733105654",NA,NA,NA,NA
"198","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Devosiaceae","site",NA,NA,NA,5.51405052222762e-12,"***"
"199","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Devosiaceae","(Intercept)",NA,-5.62495002220531,0.204124446769825,3.70149874596984e-167,"***"
"200","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Devosiaceae","siteEsteroZacatecas",NA,-2.96444480645349,0.430148870449611,5.51405052222762e-12,"***"
"201","glmm_beta formula for site","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Opitutales|f__Puniceicoccaceae","Model","Ferrari's R2: 0.00666288599820955",NA,NA,NA,NA
"202","glmm_beta formula for site","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Opitutales|f__Puniceicoccaceae","site",NA,NA,NA,0.56147612983235,"ns"
"203","glmm_beta formula for site","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Opitutales|f__Puniceicoccaceae","(Intercept)",NA,-6.40459968060066,0.619186367522796,4.47531527816187e-25,"***"
"204","glmm_beta formula for site","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Opitutales|f__Puniceicoccaceae","siteEsteroZacatecas",NA,0.235159037788806,0.404992500805063,0.56147612983235,"ns"
"205","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhodomicrobiaceae","Model","Ferrari's R2: 0.00510274496458664",NA,NA,NA,NA
"206","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhodomicrobiaceae","site",NA,NA,NA,0.605486307800929,"ns"
"207","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhodomicrobiaceae","(Intercept)",NA,-6.40146594752666,0.615293520592112,2.37933179116052e-25,"***"
"208","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhodomicrobiaceae","siteEsteroZacatecas",NA,0.209107847288608,0.404834213447195,0.605486307800929,"ns"
"209","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudohongiellaceae","Model","Ferrari's R2: 0.100841641551884",NA,NA,NA,NA
"210","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudohongiellaceae","site",NA,NA,NA,0.0118501169375246,"*"
"211","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudohongiellaceae","(Intercept)",NA,-5.90995669321205,0.513916272158855,1.3215485407404e-30,"***"
"212","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudohongiellaceae","siteEsteroZacatecas",NA,-1.02801323621861,0.408496715078415,0.0118501169375246,"*"
"213","glmm_beta formula for site","k__Bacteria|p__Gemmatimonadota|c__Longimicrobiia|o__Longimicrobiales|f__Longimicrobiaceae","Model","Ferrari's R2: 0.136617635443241",NA,NA,NA,NA
"214","glmm_beta formula for site","k__Bacteria|p__Gemmatimonadota|c__Longimicrobiia|o__Longimicrobiales|f__Longimicrobiaceae","site",NA,NA,NA,2.30719085506657e-05,"***"
"215","glmm_beta formula for site","k__Bacteria|p__Gemmatimonadota|c__Longimicrobiia|o__Longimicrobiales|f__Longimicrobiaceae","(Intercept)",NA,-5.8034028538598,0.322696841781628,2.59705750188247e-72,"***"
"216","glmm_beta formula for site","k__Bacteria|p__Gemmatimonadota|c__Longimicrobiia|o__Longimicrobiales|f__Longimicrobiaceae","siteEsteroZacatecas",NA,-1.73814232196156,0.410628911467087,2.30719085506657e-05,"***"
"217","glmm_beta formula for site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Cryomorphaceae","Model","Ferrari's R2: 0.242845068286129",NA,NA,NA,NA
"218","glmm_beta formula for site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Cryomorphaceae","site",NA,NA,NA,0.000191796036303721,"***"
"219","glmm_beta formula for site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Cryomorphaceae","(Intercept)",NA,-7.39989560120537,0.597161057476927,2.89501093539409e-35,"***"
"220","glmm_beta formula for site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Cryomorphaceae","siteEsteroZacatecas",NA,1.54614486704451,0.41456226739257,0.000191796036303721,"***"
"221","glmm_beta formula for site","k__Bacteria|p__Balneolota|c__Balneolia|o__Balneolales|f__Balneolaceae","Model","Ferrari's R2: 0.280082781666568",NA,NA,NA,NA
"222","glmm_beta formula for site","k__Bacteria|p__Balneolota|c__Balneolia|o__Balneolales|f__Balneolaceae","site",NA,NA,NA,1.67446978790514e-10,"***"
"223","glmm_beta formula for site","k__Bacteria|p__Balneolota|c__Balneolia|o__Balneolales|f__Balneolaceae","(Intercept)",NA,-5.75657658081512,0.251123571472892,2.72261037003815e-116,"***"
"224","glmm_beta formula for site","k__Bacteria|p__Balneolota|c__Balneolia|o__Balneolales|f__Balneolaceae","siteEsteroZacatecas",NA,-2.75900812086396,0.431866478400875,1.67446978790514e-10,"***"
"225","glmm_beta formula for site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Frankiales|f__Sporichthyaceae","Model","Ferrari's R2: 0.000247831883893641",NA,NA,NA,NA
"226","glmm_beta formula for site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Frankiales|f__Sporichthyaceae","site",NA,NA,NA,0.953760536269671,"ns"
"227","glmm_beta formula for site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Frankiales|f__Sporichthyaceae","(Intercept)",NA,-6.40907485590005,0.913459393440162,2.27874661480564e-12,"***"
"228","glmm_beta formula for site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Frankiales|f__Sporichthyaceae","siteEsteroZacatecas",NA,-0.0236629747163005,0.408087505544024,0.953760536269671,"ns"
"229","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Alcanivoracaceae","Model","Ferrari's R2: 0.161409283849935",NA,NA,NA,NA
"230","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Alcanivoracaceae","site",NA,NA,NA,0.00359713592599018,"**"
"231","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Alcanivoracaceae","(Intercept)",NA,-6.04253640944018,0.532472099207452,7.58083856550395e-30,"***"
"232","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Alcanivoracaceae","siteEsteroZacatecas",NA,-1.19569517310724,0.410682042818514,0.00359713592599019,"**"
"233","glmm_beta formula for site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Iamiaceae","Model","Ferrari's R2: 0.199360647677774",NA,NA,NA,NA
"234","glmm_beta formula for site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Iamiaceae","site",NA,NA,NA,0.0011089276455974,"**"
"235","glmm_beta formula for site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Iamiaceae","(Intercept)",NA,-6.01133759984441,0.530345856053931,8.82840032016585e-30,"***"
"236","glmm_beta formula for site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Iamiaceae","siteEsteroZacatecas",NA,-1.34472836660341,0.412325747068023,0.0011089276455974,"**"
"237","glmm_beta formula for site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Frankiales|f__Geodermatophilaceae","Model","Ferrari's R2: 0.111402387619392",NA,NA,NA,NA
"238","glmm_beta formula for site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Frankiales|f__Geodermatophilaceae","site",NA,NA,NA,0.00531694437435859,"**"
"239","glmm_beta formula for site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Frankiales|f__Geodermatophilaceae","(Intercept)",NA,-6.20297818021065,0.489050009874265,7.27842243076488e-37,"***"
"240","glmm_beta formula for site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Frankiales|f__Geodermatophilaceae","siteEsteroZacatecas",NA,-1.14007113063303,0.40904153806907,0.0053169443743586,"**"
"241","glmm_beta formula for site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Blattabacteriaceae","Model","Ferrari's R2: 0.0909027207049985",NA,NA,NA,NA
"242","glmm_beta formula for site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Blattabacteriaceae","site",NA,NA,NA,0.659861678109585,"ns"
"243","glmm_beta formula for site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Blattabacteriaceae","(Intercept)",NA,-6.54317602814539,1.10217908100559,2.91026139178664e-09,"***"
"244","glmm_beta formula for site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Blattabacteriaceae","siteEsteroZacatecas",NA,-0.179764410269623,0.408458796082536,0.659861678109585,"ns"
"245","glmm_beta formula for site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Synechococcales|f__Cyanobiaceae","Model","Ferrari's R2: 0.844959747698428",NA,NA,NA,NA
"246","glmm_beta formula for site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Synechococcales|f__Cyanobiaceae","site",NA,NA,NA,5.17271341720938e-07,"***"
"247","glmm_beta formula for site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Synechococcales|f__Cyanobiaceae","(Intercept)",NA,-8.17205123582746,0.644121819932386,6.97014290062208e-37,"***"
"248","glmm_beta formula for site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Synechococcales|f__Cyanobiaceae","siteEsteroZacatecas",NA,2.10994864424014,0.420325809593004,5.17271341720938e-07,"***"
"249","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Salinisphaerales|f__Salinisphaeraceae","Model","Ferrari's R2: 0.0123138444268548",NA,NA,NA,NA
"250","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Salinisphaerales|f__Salinisphaeraceae","site",NA,NA,NA,0.610498693024367,"ns"
"251","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Salinisphaerales|f__Salinisphaeraceae","(Intercept)",NA,-6.59050994419906,0.817648414646101,7.60934057703957e-16,"***"
"252","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Salinisphaerales|f__Salinisphaeraceae","siteEsteroZacatecas",NA,-0.20761576027577,0.407599837663003,0.610498693024367,"ns"
"253","glmm_beta formula for site","k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae","Model","Ferrari's R2: 0.49745231589324",NA,NA,NA,NA
"254","glmm_beta formula for site","k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae","site",NA,NA,NA,0.0223442519693603,"*"
"255","glmm_beta formula for site","k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae","(Intercept)",NA,-7.28635591316335,0.902542933582718,6.85126901153588e-16,"***"
"256","glmm_beta formula for site","k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae","siteEsteroZacatecas",NA,0.936133438627278,0.40978245704973,0.0223442519693603,"*"
"257","glmm_beta formula for site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Phormidiaceae","Model","Ferrari's R2: 0.332046329456605",NA,NA,NA,NA
"258","glmm_beta formula for site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Phormidiaceae","site",NA,NA,NA,0.128285175951621,"ns"
"259","glmm_beta formula for site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Phormidiaceae","(Intercept)",NA,-7.11216466929978,0.987614526093005,5.96162786295307e-13,"***"
"260","glmm_beta formula for site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Phormidiaceae","siteEsteroZacatecas",NA,0.621816223235075,0.408847798945041,0.128285175951621,"ns"
"261","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__KI89A_clade","Model","Ferrari's R2: 0.28381174779555",NA,NA,NA,NA
"262","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__KI89A_clade","site",NA,NA,NA,0.000302869839037856,"***"
"263","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__KI89A_clade","(Intercept)",NA,-6.29549150472105,0.536903938575344,9.4291766825053e-32,"***"
"264","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__KI89A_clade","siteEsteroZacatecas",NA,-1.49542795055052,0.413921145143048,0.000302869839037856,"***"
"265","glmm_beta formula for site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Flammeovirgaceae","Model","Ferrari's R2: 0.598669926074518",NA,NA,NA,NA
"266","glmm_beta formula for site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Flammeovirgaceae","site",NA,NA,NA,0.00279493064733375,"**"
"267","glmm_beta formula for site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Flammeovirgaceae","(Intercept)",NA,-7.58370553300876,0.826695759777749,4.57843305067576e-20,"***"
"268","glmm_beta formula for site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Flammeovirgaceae","siteEsteroZacatecas",NA,1.22931230193455,0.411218816586356,0.00279493064733376,"**"
"269","glmm_beta formula for site","k__Bacteria|p__Bacillota|c__Bacilli|o__Bacillales|f__Bacillaceae","Model","Ferrari's R2: 0.262366808317703",NA,NA,NA,NA
