"","Comparison","Taxa","kw.ep","kw.eBH","glm.ep","glm.eBH","P.adj","Significance","Method"
"PWY-7791|PWY-7791","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-7791|PWY-7791",0.00388428689363302,0.00651026917699737,1.11699449190935e-05,2.63391857537664e-05,0.00651026917699737,"**","ALDEx2_kw"
"BRANCHED-CHAIN-AA-SYN-PWY|BRANCHED-CHAIN-AA-SYN-PWY","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","BRANCHED-CHAIN-AA-SYN-PWY|BRANCHED-CHAIN-AA-SYN-PWY",0.0036213640525135,0.00630786923913177,2.42865869513112e-05,4.90149414145019e-05,0.00630786923913177,"**","ALDEx2_kw"
"PWY-6147|PWY-6147","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-6147|PWY-6147",0.00175888443098043,0.00479992113648973,6.26399588766215e-06,1.71299924786438e-05,0.00479992113648973,"**","ALDEx2_kw"
"DTDPRHAMSYN-PWY|DTDPRHAMSYN-PWY","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","DTDPRHAMSYN-PWY|DTDPRHAMSYN-PWY",0.00240799990383244,0.00538953809098581,5.87330447808439e-06,1.61553184276614e-05,0.00538953809098581,"**","ALDEx2_kw"
"COMPLETE-ARO-PWY|COMPLETE-ARO-PWY","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","COMPLETE-ARO-PWY|COMPLETE-ARO-PWY",0.00294851538760922,0.00579682420334298,2.37220409245918e-05,4.81723019171122e-05,0.00579682420334298,"**","ALDEx2_kw"
"CALVIN-PWY|CALVIN-PWY","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","CALVIN-PWY|CALVIN-PWY",0.00175673927714745,0.00480782417251088,6.37359356623996e-06,1.73335128793964e-05,0.00480782417251088,"**","ALDEx2_kw"
"PWY-6385|PWY-6385","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-6385|PWY-6385",0.00215405811692317,0.0051980240159383,1.00360225346264e-05,2.42981685026386e-05,0.0051980240159383,"**","ALDEx2_kw"
"SULFATE-CYS-PWY|SULFATE-CYS-PWY","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","SULFATE-CYS-PWY|SULFATE-CYS-PWY",0.00454090172543489,0.00716137144019509,2.22071411672426e-05,4.57510762451465e-05,0.00716137144019509,"**","ALDEx2_kw"
"PWY-2942|PWY-2942","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-2942|PWY-2942",0.00277158846046401,0.00567427011009324,2.04037089607828e-05,4.24607455586412e-05,0.00567427011009324,"**","ALDEx2_kw"
"P42-PWY|P42-PWY","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","P42-PWY|P42-PWY",0.0036129230205554,0.0064690922829398,0.000243857780893532,0.000378561032562057,0.0064690922829398,"**","ALDEx2_kw"
"PWY-7228|PWY-7228","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-7228|PWY-7228",0.00164612867442196,0.00469634519644373,7.76548006797941e-06,2.00285540441343e-05,0.00469634519644373,"**","ALDEx2_kw"
"PWY-7953|PWY-7953","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-7953|PWY-7953",0.00205822545799887,0.00510625746892898,7.41546484916057e-06,1.94285437298824e-05,0.00510625746892898,"**","ALDEx2_kw"
"GLYCOLYSIS|GLYCOLYSIS","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","GLYCOLYSIS|GLYCOLYSIS",0.00322562722406528,0.00602917726732307,0.000259600421390628,0.00040146273154423,0.00602917726732307,"**","ALDEx2_kw"
"PWY-7220|PWY-7220","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-7220|PWY-7220",0.00333731620500561,0.0060613882675321,1.19389123398707e-05,2.77089164689726e-05,0.0060613882675321,"**","ALDEx2_kw"
"PWY-7222|PWY-7222","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-7222|PWY-7222",0.00332383196852404,0.00605885744458616,1.16855877871889e-05,2.71914548971771e-05,0.00605885744458616,"**","ALDEx2_kw"
"POLYISOPRENSYN-PWY|POLYISOPRENSYN-PWY","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","POLYISOPRENSYN-PWY|POLYISOPRENSYN-PWY",0.00275127657371583,0.00566655922233659,9.82678970663785e-05,0.000167483924734371,0.00566655922233659,"**","ALDEx2_kw"
"PWY-5097|PWY-5097","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-5097|PWY-5097",0.00307355936192481,0.00588562024748232,2.2078237639915e-05,4.53153579303284e-05,0.00588562024748232,"**","ALDEx2_kw"
"PWY-6125|PWY-6125","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-6125|PWY-6125",0.00180528500770692,0.00486688405464143,8.11854430006025e-06,2.07628389959883e-05,0.00486688405464143,"**","ALDEx2_kw"
"PWY-5130|PWY-5130","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-5130|PWY-5130",0.000655802207021435,0.00375151091925072,3.16474877364181e-06,1.01105164423868e-05,0.00375151091925072,"**","ALDEx2_kw"
"PWY-6387|PWY-6387","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-6387|PWY-6387",0.00233264246069057,0.00533937606286993,1.04919496765744e-05,2.51770174595365e-05,0.00533937606286993,"**","ALDEx2_kw"
"PWY-841|PWY-841","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-841|PWY-841",0.00236279243739079,0.00535957404714402,1.52082130029313e-05,3.34339699725017e-05,0.00535957404714402,"**","ALDEx2_kw"
"PWY-7221|PWY-7221","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-7221|PWY-7221",0.00110886117034162,0.00417278613837854,7.65932675683362e-06,1.98400555655062e-05,0.00417278613837854,"**","ALDEx2_kw"
"ARO-PWY|ARO-PWY","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","ARO-PWY|ARO-PWY",0.00305308195707836,0.00586310747472329,2.74422099313905e-05,5.44310902685802e-05,0.00586310747472329,"**","ALDEx2_kw"
"PWY-5484|PWY-5484","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-5484|PWY-5484",0.0036214337365064,0.00636415841213865,0.000389063959934484,0.000581804345094163,0.00636415841213865,"**","ALDEx2_kw"
"PEPTIDOGLYCANSYN-PWY|PEPTIDOGLYCANSYN-PWY","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PEPTIDOGLYCANSYN-PWY|PEPTIDOGLYCANSYN-PWY",0.00207703607491788,0.00512176759067346,9.16347581856959e-06,2.27211029897047e-05,0.00512176759067346,"**","ALDEx2_kw"
"DAPLYSINESYN-PWY|DAPLYSINESYN-PWY","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","DAPLYSINESYN-PWY|DAPLYSINESYN-PWY",0.00140473282265279,0.00445084788138168,1.67846298879915e-05,3.62671823939985e-05,0.00445084788138168,"**","ALDEx2_kw"
"FAO-PWY|FAO-PWY","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","FAO-PWY|FAO-PWY",0.000360528195701877,0.00369292726110155,1.81193065026107e-07,1.13498114153879e-06,0.00369292726110155,"**","ALDEx2_kw"
"GLUCOSE1PMETAB-PWY|GLUCOSE1PMETAB-PWY","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","GLUCOSE1PMETAB-PWY|GLUCOSE1PMETAB-PWY",0.00202906970890287,0.00496493998230345,4.9329395105413e-05,9.06762718780201e-05,0.00496493998230345,"**","ALDEx2_kw"
"COLANSYN-PWY|COLANSYN-PWY","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","COLANSYN-PWY|COLANSYN-PWY",0.00415808036687919,0.00679554634668847,0.000165553211642139,0.000268278532041414,0.00679554634668847,"**","ALDEx2_kw"
"PWY-6386|PWY-6386","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-6386|PWY-6386",0.00325300061037289,0.00601361785263494,1.34959076537237e-05,3.04859499852495e-05,0.00601361785263494,"**","ALDEx2_kw"
"PWY0-162|PWY0-162","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY0-162|PWY0-162",0.0031160296653027,0.00592216883676461,1.33014546669052e-06,5.21014245088731e-06,0.00592216883676461,"**","ALDEx2_kw"
"PWY-6163|PWY-6163","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-6163|PWY-6163",0.00185821626095801,0.00491439116396288,2.2609888179705e-05,4.608596510579e-05,0.00491439116396288,"**","ALDEx2_kw"
"PWY-724|PWY-724","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-724|PWY-724",0.00319252440659915,0.00598279874523378,1.64220980403709e-05,3.56003393141365e-05,0.00598279874523378,"**","ALDEx2_kw"
"PWY-6628|PWY-6628","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-6628|PWY-6628",0.00308493909569097,0.0058789318643861,3.21992727798689e-05,6.23722700742714e-05,0.0058789318643861,"**","ALDEx2_kw"
"PWY-5189|PWY-5189","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-5189|PWY-5189",0.00323099195417578,0.00600172063351112,2.28306771422354e-06,7.91392031289882e-06,0.00600172063351112,"**","ALDEx2_kw"
"PWY-6630|PWY-6630","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-6630|PWY-6630",0.00250187687655836,0.00546995016352582,4.30298750845258e-05,8.04792249764709e-05,0.00546995016352582,"**","ALDEx2_kw"
