"","Comparison","Taxa","baseMean","log2FoldChange","lfcSE","stat","P.unadj","P.adj","reject","df","Significance","Method"
"PWY0-1586|PWY0-1586","February_EsteroZacatecas - February_ColaDeBallena","PWY0-1586|PWY0-1586",15578.2788430603,0.0898045991031159,0.0879492738906042,1.02109540113793,0.319402587919331,0.496132550111007,FALSE,20,"","linda"
"PWY66-389|PWY66-389","February_EsteroZacatecas - February_ColaDeBallena","PWY66-389|PWY66-389",10878.3836620448,0.0210938866532711,0.0988520958023423,0.213388360479973,0.833184263559373,0.944673540746025,FALSE,20,"","linda"
"PWY-7094|PWY-7094","February_EsteroZacatecas - February_ColaDeBallena","PWY-7094|PWY-7094",7610.90086384992,-0.264694528299825,0.0919585319559879,-2.87841185227391,0.0092907121264326,0.0345358195596357,TRUE,20,"*","linda"
"PWY-7663|PWY-7663","February_EsteroZacatecas - February_ColaDeBallena","PWY-7663|PWY-7663",8159.39332763048,0.0659789293930428,0.0703594288338326,0.937741117098389,0.359564619068053,0.547472682705313,FALSE,20,"","linda"
"PWY-5973|PWY-5973","February_EsteroZacatecas - February_ColaDeBallena","PWY-5973|PWY-5973",8201.59906981167,0.0140956505421796,0.0679498905804422,0.207441843125451,0.837762435021521,0.944673540746025,FALSE,20,"","linda"
"VALSYN-PWY|VALSYN-PWY","February_EsteroZacatecas - February_ColaDeBallena","VALSYN-PWY|VALSYN-PWY",6826.94901779885,-0.0766116897031648,0.0939225013908876,-0.815690474259427,0.424285656148058,0.626547859352886,FALSE,20,"","linda"
"PWY-1042|PWY-1042","February_EsteroZacatecas - February_ColaDeBallena","PWY-1042|PWY-1042",6932.03294366081,-0.0247133265254049,0.08258884787173,-0.299233215649012,0.767849457256035,0.913622201900669,FALSE,20,"","linda"
"PWY-5136|PWY-5136","February_EsteroZacatecas - February_ColaDeBallena","PWY-5136|PWY-5136",6561.47038723642,-0.215730571857226,0.0918708647216358,-2.34819354874778,0.0292610917104842,0.0847942388814568,FALSE,20,"","linda"
"ILEUSYN-PWY|ILEUSYN-PWY","February_EsteroZacatecas - February_ColaDeBallena","ILEUSYN-PWY|ILEUSYN-PWY",6356.97522589693,-0.0253945422260798,0.0863199767017363,-0.294190791012679,0.771643686767075,0.913797134654733,FALSE,20,"","linda"
"PWY-5667|PWY-5667","February_EsteroZacatecas - February_ColaDeBallena","PWY-5667|PWY-5667",6683.09472609728,-0.0603225553401669,0.0768137708148478,-0.785309127520488,0.441476699939816,0.644867049505585,FALSE,20,"","linda"
"PWY0-1319|PWY0-1319","February_EsteroZacatecas - February_ColaDeBallena","PWY0-1319|PWY0-1319",6683.09472609728,-0.0603225553401669,0.0768137708148478,-0.785309127520488,0.441476699939816,0.644867049505585,FALSE,20,"","linda"
"PWY-5695|PWY-5695","February_EsteroZacatecas - February_ColaDeBallena","PWY-5695|PWY-5695",5995.84932763749,-0.0139879480231889,0.0942634362105584,-0.148392086958762,0.883519309531729,0.975633141131811,FALSE,20,"","linda"
"SER-GLYSYN-PWY|SER-GLYSYN-PWY","February_EsteroZacatecas - February_ColaDeBallena","SER-GLYSYN-PWY|SER-GLYSYN-PWY",6498.23594700326,-0.0238957348279705,0.0716107870714101,-0.333689040509243,0.742087475415246,0.902217889249993,FALSE,20,"","linda"
"PHOSLIPSYN-PWY|PHOSLIPSYN-PWY","February_EsteroZacatecas - February_ColaDeBallena","PHOSLIPSYN-PWY|PHOSLIPSYN-PWY",6334.65719352974,-0.105636741725714,0.0850697032083633,-1.2417669010432,0.228688456295505,0.396344302068415,FALSE,20,"","linda"
"NONOXIPENT-PWY|NONOXIPENT-PWY","February_EsteroZacatecas - February_ColaDeBallena","NONOXIPENT-PWY|NONOXIPENT-PWY",6233.4734176287,0.0621386756898543,0.075829779087499,0.819449514921484,0.422188267213127,0.626547859352886,FALSE,20,"","linda"
"PWY-5659|PWY-5659","February_EsteroZacatecas - February_ColaDeBallena","PWY-5659|PWY-5659",6125.77774551365,-0.0476810739569534,0.0992013066953653,-0.480649656192291,0.63598138620183,0.828004751600934,FALSE,20,"","linda"
"PWY-6122|PWY-6122","February_EsteroZacatecas - February_ColaDeBallena","PWY-6122|PWY-6122",5893.14654916128,-0.00104586850928667,0.0865571141202155,-0.012082987284374,0.9904791251134,0.997314029805217,FALSE,20,"","linda"
"PWY-6277|PWY-6277","February_EsteroZacatecas - February_ColaDeBallena","PWY-6277|PWY-6277",5893.14654916128,-0.00104586850928667,0.0865571141202155,-0.012082987284374,0.9904791251134,0.997314029805217,FALSE,20,"","linda"
"SALVADEHYPOX-PWY|SALVADEHYPOX-PWY","February_EsteroZacatecas - February_ColaDeBallena","SALVADEHYPOX-PWY|SALVADEHYPOX-PWY",5677.42257165347,0.02008772108897,0.0794601476509913,0.252802463660152,0.803000999794833,0.930384200443026,FALSE,20,"","linda"
"PWY-7111|PWY-7111","February_EsteroZacatecas - February_ColaDeBallena","PWY-7111|PWY-7111",5891.10824562632,-0.00632426348542098,0.0901522721630156,-0.0701509050596671,0.944770252761144,0.98777990123259,FALSE,20,"","linda"
"PWY-8178|PWY-8178","February_EsteroZacatecas - February_ColaDeBallena","PWY-8178|PWY-8178",6080.16111368714,0.0348947658140246,0.0790220309933206,0.441582750726492,0.663528531076208,0.841510301764886,FALSE,20,"","linda"
"PWY-6969|PWY-6969","February_EsteroZacatecas - February_ColaDeBallena","PWY-6969|PWY-6969",6330.81836486193,-0.150364864378166,0.068078119196343,-2.20871061294307,0.0390291188492463,0.10624593464517,FALSE,20,"","linda"
"PWY-6121|PWY-6121","February_EsteroZacatecas - February_ColaDeBallena","PWY-6121|PWY-6121",5755.5207652045,0.0198311835981915,0.0869809983098988,0.227994435376981,0.821965320426641,0.938272502134599,FALSE,20,"","linda"
"PWY4FS-7|PWY4FS-7","February_EsteroZacatecas - February_ColaDeBallena","PWY4FS-7|PWY4FS-7",5946.75547312504,-0.0996486045151682,0.0846603193563756,-1.17704026245991,0.252998017348168,0.419587481078962,FALSE,20,"","linda"
"PWY4FS-8|PWY4FS-8","February_EsteroZacatecas - February_ColaDeBallena","PWY4FS-8|PWY4FS-8",5946.75547312504,-0.0996486045151682,0.0846603193563756,-1.17704026245991,0.252998017348168,0.419587481078962,FALSE,20,"","linda"
"PWY-3001|PWY-3001","February_EsteroZacatecas - February_ColaDeBallena","PWY-3001|PWY-3001",5791.0895658462,0.0111983433527018,0.0805219255002758,0.139071976770642,0.890784134920297,0.975633141131811,FALSE,20,"","linda"
"PWY-5103|PWY-5103","February_EsteroZacatecas - February_ColaDeBallena","PWY-5103|PWY-5103",5727.984347185,-0.00395980111620425,0.0857257050796248,-0.0461915257801177,0.963615717770866,0.992126522974305,FALSE,20,"","linda"
"PWY-7977|PWY-7977","February_EsteroZacatecas - February_ColaDeBallena","PWY-7977|PWY-7977",5840.3967081145,0.00583036644386004,0.0760722288816255,0.0766425084367195,0.939669471442454,0.98777990123259,FALSE,20,"","linda"
"THRESYN-PWY|THRESYN-PWY","February_EsteroZacatecas - February_ColaDeBallena","THRESYN-PWY|THRESYN-PWY",5802.76495878144,0.0142687234027603,0.0752892924280802,0.189518627982729,0.851596520871216,0.955083046459269,FALSE,20,"","linda"
"PWY-5686|PWY-5686","February_EsteroZacatecas - February_ColaDeBallena","PWY-5686|PWY-5686",5775.61336316274,0.0550116372382908,0.0745475528766208,0.737940215547213,0.469121601761066,0.665411956182144,FALSE,20,"","linda"
"PWY-7790|PWY-7790","February_EsteroZacatecas - February_ColaDeBallena","PWY-7790|PWY-7790",5775.61336316274,0.0550116372382908,0.0745475528766208,0.737940215547213,0.469121601761066,0.665411956182144,FALSE,20,"","linda"
"PWY-7791|PWY-7791","February_EsteroZacatecas - February_ColaDeBallena","PWY-7791|PWY-7791",5775.61336316274,0.0550116372382908,0.0745475528766208,0.737940215547213,0.469121601761066,0.665411956182144,FALSE,20,"","linda"
"BRANCHED-CHAIN-AA-SYN-PWY|BRANCHED-CHAIN-AA-SYN-PWY","February_EsteroZacatecas - February_ColaDeBallena","BRANCHED-CHAIN-AA-SYN-PWY|BRANCHED-CHAIN-AA-SYN-PWY",5817.17448154999,0.0105780171147336,0.0764152735501531,0.138428047473926,0.891286436423833,0.975633141131811,FALSE,20,"","linda"
"PWY-6147|PWY-6147","February_EsteroZacatecas - February_ColaDeBallena","PWY-6147|PWY-6147",5558.91319771294,0.0105025123170826,0.0909023027751376,0.1155362625198,0.909172244125615,0.975633141131811,FALSE,20,"","linda"
"DTDPRHAMSYN-PWY|DTDPRHAMSYN-PWY","February_EsteroZacatecas - February_ColaDeBallena","DTDPRHAMSYN-PWY|DTDPRHAMSYN-PWY",5243.87016266062,0.294618025489018,0.0985076080168909,2.99081493724322,0.0072236633083119,0.0276138618665256,TRUE,20,"*","linda"
"COMPLETE-ARO-PWY|COMPLETE-ARO-PWY","February_EsteroZacatecas - February_ColaDeBallena","COMPLETE-ARO-PWY|COMPLETE-ARO-PWY",5591.36255384826,0.0131502107935242,0.080528419753682,0.163299004671241,0.871921846089958,0.971003874054726,FALSE,20,"","linda"
"CALVIN-PWY|CALVIN-PWY","February_EsteroZacatecas - February_ColaDeBallena","CALVIN-PWY|CALVIN-PWY",5479.62866201341,-0.00358199787530561,0.0835879744302189,-0.0428530287965758,0.966243639807224,0.992126522974305,FALSE,20,"","linda"
"PWY-6385|PWY-6385","February_EsteroZacatecas - February_ColaDeBallena","PWY-6385|PWY-6385",5442.30313346376,0.0186558195167529,0.083341836750789,0.223846992627941,0.825147107837834,0.938300192245975,FALSE,20,"","linda"
"SULFATE-CYS-PWY|SULFATE-CYS-PWY","February_EsteroZacatecas - February_ColaDeBallena","SULFATE-CYS-PWY|SULFATE-CYS-PWY",5372.01013877058,0.133458895349747,0.0875856476390755,1.52375302286633,0.143227214404967,0.290223566031118,FALSE,20,"","linda"
"PWY-2942|PWY-2942","February_EsteroZacatecas - February_ColaDeBallena","PWY-2942|PWY-2942",5462.65514600766,0.0156331106896081,0.0809148269500832,0.193204524793117,0.848747373998216,0.955062285146219,FALSE,20,"","linda"
"P42-PWY|P42-PWY","February_EsteroZacatecas - February_ColaDeBallena","P42-PWY|P42-PWY",5840.42829010379,-0.20940705113937,0.0846667038525989,-2.47331054134266,0.0224764313461137,0.0688340709974733,FALSE,20,"","linda"
"PWY-7228|PWY-7228","February_EsteroZacatecas - February_ColaDeBallena","PWY-7228|PWY-7228",5416.26473764438,-0.0231575343725643,0.0772875227191821,-0.299628368950385,0.767552371168914,0.913622201900669,FALSE,20,"","linda"
"PWY-7953|PWY-7953","February_EsteroZacatecas - February_ColaDeBallena","PWY-7953|PWY-7953",5322.96489487141,0.0150758721450532,0.0816914810943521,0.184546441600696,0.855443250696982,0.955083046459269,FALSE,20,"","linda"
"GLYCOLYSIS|GLYCOLYSIS","February_EsteroZacatecas - February_ColaDeBallena","GLYCOLYSIS|GLYCOLYSIS",5556.72716369531,-0.064981796864498,0.0866020288541632,-0.750349590237967,0.461781183461795,0.664225695779067,FALSE,20,"","linda"
"PWY-7220|PWY-7220","February_EsteroZacatecas - February_ColaDeBallena","PWY-7220|PWY-7220",5338.0038263359,0.0341571462745207,0.074443075258589,0.458835776945952,0.651299463854409,0.835703903946129,FALSE,20,"","linda"
"PWY-7222|PWY-7222","February_EsteroZacatecas - February_ColaDeBallena","PWY-7222|PWY-7222",5338.0038263359,0.0341571462745207,0.074443075258589,0.458835776945952,0.651299463854409,0.835703903946129,FALSE,20,"","linda"
"POLYISOPRENSYN-PWY|POLYISOPRENSYN-PWY","February_EsteroZacatecas - February_ColaDeBallena","POLYISOPRENSYN-PWY|POLYISOPRENSYN-PWY",5607.17206307009,-0.0409200446321047,0.0700149347599277,-0.584447372155873,0.565454487369089,0.765778815808892,FALSE,20,"","linda"
"PWY-5097|PWY-5097","February_EsteroZacatecas - February_ColaDeBallena","PWY-5097|PWY-5097",5286.81444463444,0.0319398002518411,0.0826886057809908,0.386266039319092,0.70337824240402,0.871542235990269,FALSE,20,"","linda"
"PWY-6125|PWY-6125","February_EsteroZacatecas - February_ColaDeBallena","PWY-6125|PWY-6125",5272.71393529799,-0.0161212476078341,0.0769143734829408,-0.209599934028062,0.836100246849704,0.944673540746025,FALSE,20,"","linda"
"PWY-5130|PWY-5130","February_EsteroZacatecas - February_ColaDeBallena","PWY-5130|PWY-5130",5031.61710405321,-0.121511342051627,0.10897723559418,-1.11501582315891,0.278063180902319,0.448730702114821,FALSE,20,"","linda"
"PWY-6387|PWY-6387","February_EsteroZacatecas - February_ColaDeBallena","PWY-6387|PWY-6387",5181.52936131248,0.0274749095507781,0.0833382066677467,0.329679634940013,0.745069960528905,0.902455525224899,FALSE,20,"","linda"
"PWY-841|PWY-841","February_EsteroZacatecas - February_ColaDeBallena","PWY-841|PWY-841",5270.29989984088,-0.00217595090137673,0.0783661333306791,-0.0277664701433582,0.978123606985476,0.997314029805217,FALSE,20,"","linda"
"PWY-7221|PWY-7221","February_EsteroZacatecas - February_ColaDeBallena","PWY-7221|PWY-7221",5265.49815497132,-0.0593967322263868,0.0799806332781948,-0.742638933850254,0.466334061599558,0.665411956182144,FALSE,20,"","linda"
"ARO-PWY|ARO-PWY","February_EsteroZacatecas - February_ColaDeBallena","ARO-PWY|ARO-PWY",5188.13538332692,0.00934827826666546,0.0800582443925977,0.116768464479716,0.90820814776204,0.975633141131811,FALSE,20,"","linda"
"PWY-5484|PWY-5484","February_EsteroZacatecas - February_ColaDeBallena","PWY-5484|PWY-5484",5310.14322862423,-0.0583918033039403,0.0924597737237065,-0.631537380552433,0.534841568121843,0.742988673241427,FALSE,20,"","linda"
"PEPTIDOGLYCANSYN-PWY|PEPTIDOGLYCANSYN-PWY","February_EsteroZacatecas - February_ColaDeBallena","PEPTIDOGLYCANSYN-PWY|PEPTIDOGLYCANSYN-PWY",5081.58642690074,0.0100698647161254,0.0822086971759387,0.122491476717778,0.903732294742885,0.975633141131811,FALSE,20,"","linda"
"DAPLYSINESYN-PWY|DAPLYSINESYN-PWY","February_EsteroZacatecas - February_ColaDeBallena","DAPLYSINESYN-PWY|DAPLYSINESYN-PWY",5051.44956785531,-0.0214777945621831,0.0878787327310836,-0.244402643218661,0.809408855199365,0.930384200443026,FALSE,20,"","linda"
"FAO-PWY|FAO-PWY","February_EsteroZacatecas - February_ColaDeBallena","FAO-PWY|FAO-PWY",5046.48024934647,-0.225909997695513,0.090439882212425,-2.49790238741019,0.0213288486002972,0.0660703988250585,FALSE,20,"","linda"
"GLUCOSE1PMETAB-PWY|GLUCOSE1PMETAB-PWY","February_EsteroZacatecas - February_ColaDeBallena","GLUCOSE1PMETAB-PWY|GLUCOSE1PMETAB-PWY",5555.03890069266,-0.332519084442629,0.0879179781955695,-3.78215117393801,0.00117025324804476,0.00729903378953786,TRUE,20,"**","linda"
"COLANSYN-PWY|COLANSYN-PWY","February_EsteroZacatecas - February_ColaDeBallena","COLANSYN-PWY|COLANSYN-PWY",5108.29567558029,0.0330073147589811,0.0920481882461435,0.358587337653155,0.723661220778146,0.892570704804166,FALSE,20,"","linda"
"PWY-6386|PWY-6386","February_EsteroZacatecas - February_ColaDeBallena","PWY-6386|PWY-6386",4961.77246626035,0.066910582064143,0.0860005056693387,0.778025449308471,0.445661146592405,0.64563304893982,FALSE,20,"","linda"
"PWY0-162|PWY0-162","February_EsteroZacatecas - February_ColaDeBallena","PWY0-162|PWY0-162",4879.68198016403,0.103642821752567,0.0754905228381662,1.37292494284021,0.184974817316155,0.347391730081559,FALSE,20,"","linda"
"PWY-6163|PWY-6163","February_EsteroZacatecas - February_ColaDeBallena","PWY-6163|PWY-6163",5135.2622119621,-0.040277107565509,0.0772405027684104,-0.521450613627821,0.607779568396312,0.802924478837284,FALSE,20,"","linda"
"PWY-724|PWY-724","February_EsteroZacatecas - February_ColaDeBallena","PWY-724|PWY-724",5012.04269707163,0.0342099375375953,0.082263343694027,0.415858826074915,0.681941542365354,0.858156048131859,FALSE,20,"","linda"
"PWY-6628|PWY-6628","February_EsteroZacatecas - February_ColaDeBallena","PWY-6628|PWY-6628",5113.29346922958,0.000819314967599016,0.0783778441965394,0.0104534001413016,0.99176311683784,0.997314029805217,FALSE,20,"","linda"
"PWY-5189|PWY-5189","February_EsteroZacatecas - February_ColaDeBallena","PWY-5189|PWY-5189",4739.31878994939,0.130241060944072,0.0883137033656842,1.47475483396702,0.155847127319211,0.305460369545653,FALSE,20,"","linda"
"PWY-6630|PWY-6630","February_EsteroZacatecas - February_ColaDeBallena","PWY-6630|PWY-6630",5109.07424522269,-0.025208239725876,0.0809166986007408,-0.311533220729364,0.758619443855046,0.91203954238192,FALSE,20,"","linda"
"PWY-7208|PWY-7208","February_EsteroZacatecas - February_ColaDeBallena","PWY-7208|PWY-7208",4885.03201821347,0.0819982950023977,0.0806412184981989,1.01682857141139,0.321378764542305,0.497767684161789,FALSE,20,"","linda"
"GLUCONEO-PWY|GLUCONEO-PWY","February_EsteroZacatecas - February_ColaDeBallena","GLUCONEO-PWY|GLUCONEO-PWY",5139.92485016328,-0.0207595327918863,0.0844117555360279,-0.24593177407649,0.808241308835165,0.930384200443026,FALSE,20,"","linda"
"HISTSYN-PWY|HISTSYN-PWY","February_EsteroZacatecas - February_ColaDeBallena","HISTSYN-PWY|HISTSYN-PWY",4810.54922568878,-0.00929558473014069,0.0892147515862397,-0.104193360009024,0.918053700304866,0.975633141131811,FALSE,20,"","linda"
"PWY-5384|PWY-5384","February_EsteroZacatecas - February_ColaDeBallena","PWY-5384|PWY-5384",4944.2962358544,-0.101090236158225,0.0840745317480924,-1.20238833397391,0.243255971707589,0.411018710816271,FALSE,20,"","linda"
"PWY-5188|PWY-5188","February_EsteroZacatecas - February_ColaDeBallena","PWY-5188|PWY-5188",4962.12813021423,0.0472562129151243,0.0781211071406195,0.604909667115472,0.552041184348389,0.755203549146653,FALSE,20,"","linda"
"PENTOSE-P-PWY|PENTOSE-P-PWY","February_EsteroZacatecas - February_ColaDeBallena","PENTOSE-P-PWY|PENTOSE-P-PWY",4675.22265040873,0.0521448108110723,0.0957426613829329,0.544635067146437,0.592026123684532,0.789856635311789,FALSE,20,"","linda"
"SO4ASSIM-PWY|SO4ASSIM-PWY","February_EsteroZacatecas - February_ColaDeBallena","SO4ASSIM-PWY|SO4ASSIM-PWY",4677.20267711739,0.161164286463873,0.101551838252922,1.58701495941888,0.128193840456638,0.263727022924153,FALSE,20,"","linda"
"PWY-5345|PWY-5345","February_EsteroZacatecas - February_ColaDeBallena","PWY-5345|PWY-5345",4886.58715329338,0.0281117887983811,0.0837970813419183,0.335474557683891,0.740760616304254,0.902217889249993,FALSE,20,"","linda"
"PWY1ZNC-1|PWY1ZNC-1","February_EsteroZacatecas - February_ColaDeBallena","PWY1ZNC-1|PWY1ZNC-1",4634.74125715088,0.174321432818956,0.101782155745249,1.71269149825502,0.102230894609819,0.223086850990657,FALSE,20,"","linda"
"GLUTORN-PWY|GLUTORN-PWY","February_EsteroZacatecas - February_ColaDeBallena","GLUTORN-PWY|GLUTORN-PWY",4876.10394192917,0.0260988604874868,0.0848011691059817,0.307765338174398,0.761443031673217,0.91203954238192,FALSE,20,"","linda"
"PWY-7345|PWY-7345","February_EsteroZacatecas - February_ColaDeBallena","PWY-7345|PWY-7345",4815.85628830904,-0.177373336533716,0.0939524236802111,-1.88790591648223,0.0736343297349678,0.174074139154156,FALSE,20,"","linda"
"COA-PWY|COA-PWY","February_EsteroZacatecas - February_ColaDeBallena","COA-PWY|COA-PWY",4948.42235998921,-0.0196902594915525,0.0796717224514393,-0.247142384847446,0.807317289800617,0.930384200443026,FALSE,20,"","linda"
"PWY-6353|PWY-6353","February_EsteroZacatecas - February_ColaDeBallena","PWY-6353|PWY-6353",4162.54870389438,0.16023647790885,0.0950035347295348,1.68663701161253,0.107210318852744,0.230224549249519,FALSE,20,"","linda"
"COA-PWY-1|COA-PWY-1","February_EsteroZacatecas - February_ColaDeBallena","COA-PWY-1|COA-PWY-1",4856.55348641459,-0.0147058781367959,0.0796653624272562,-0.184595634648924,0.855405174228116,0.955083046459269,FALSE,20,"","linda"
"PWY-6823|PWY-6823","February_EsteroZacatecas - February_ColaDeBallena","PWY-6823|PWY-6823",4642.86222509907,0.0209831064347284,0.0927851253612398,0.226147309205382,0.823381991669138,0.938272502134599,FALSE,20,"","linda"
"ANAGLYCOLYSIS-PWY|ANAGLYCOLYSIS-PWY","February_EsteroZacatecas - February_ColaDeBallena","ANAGLYCOLYSIS-PWY|ANAGLYCOLYSIS-PWY",4690.0912951639,-0.192353274238169,0.0957791355081977,-2.00830038001027,0.0583082196107068,0.142855138046232,FALSE,20,"","linda"
"PWY-7851|PWY-7851","February_EsteroZacatecas - February_ColaDeBallena","PWY-7851|PWY-7851",4827.28848479827,-0.0186216873114611,0.0769644919541184,-0.241951669382321,0.811281213744382,0.930384200443026,FALSE,20,"","linda"
"PWY-6124|PWY-6124","February_EsteroZacatecas - February_ColaDeBallena","PWY-6124|PWY-6124",4823.09239300202,-0.0308176718622418,0.0751728149317552,-0.409957667412338,0.686194998071894,0.860137451071514,FALSE,20,"","linda"
"RIBOSYN2-PWY|RIBOSYN2-PWY","February_EsteroZacatecas - February_ColaDeBallena","RIBOSYN2-PWY|RIBOSYN2-PWY",4615.37343619822,-0.000250574436469142,0.0811290841420898,-0.00308858948820727,0.997566266054253,0.997566266054253,FALSE,20,"","linda"
"PWY-6123|PWY-6123","February_EsteroZacatecas - February_ColaDeBallena","PWY-6123|PWY-6123",4642.86023336434,-0.00918709585011068,0.0786724376538158,-0.11677655001027,0.908201821980519,0.975633141131811,FALSE,20,"","linda"
"PWY-5154|PWY-5154","February_EsteroZacatecas - February_ColaDeBallena","PWY-5154|PWY-5154",4529.74909851203,0.00259367139143624,0.077456450302784,0.0334855442161027,0.973619332127413,0.995789032289707,FALSE,20,"","linda"
"PWY-7323|PWY-7323","February_EsteroZacatecas - February_ColaDeBallena","PWY-7323|PWY-7323",4563.50540256242,0.097812392613367,0.095219804134304,1.02722740823334,0.316577570299087,0.494577423222015,FALSE,20,"","linda"
"FOLSYN-PWY|FOLSYN-PWY","February_EsteroZacatecas - February_ColaDeBallena","FOLSYN-PWY|FOLSYN-PWY",4575.59179398577,0.0695374298984899,0.0768679503301992,0.904634891392058,0.37642752182892,0.566744229792703,FALSE,20,"","linda"
"PPGPPMET-PWY|PPGPPMET-PWY","February_EsteroZacatecas - February_ColaDeBallena","PPGPPMET-PWY|PPGPPMET-PWY",4245.68763773678,0.0413344945417481,0.0905291306934711,0.456587777051626,0.652887247467659,0.835703903946129,FALSE,20,"","linda"
"ARGSYNBSUB-PWY|ARGSYNBSUB-PWY","February_EsteroZacatecas - February_ColaDeBallena","ARGSYNBSUB-PWY|ARGSYNBSUB-PWY",4836.43863058947,-0.180806128666479,0.0816871044044466,-2.21339867516025,0.0386573367928559,0.105768043306342,FALSE,20,"","linda"
"ARGSYN-PWY|ARGSYN-PWY","February_EsteroZacatecas - February_ColaDeBallena","ARGSYN-PWY|ARGSYN-PWY",4533.59782528525,-0.0161637621462117,0.0775333772431872,-0.208474888118355,0.836966673278107,0.944673540746025,FALSE,20,"","linda"
"PANTO-PWY|PANTO-PWY","February_EsteroZacatecas - February_ColaDeBallena","PANTO-PWY|PANTO-PWY",4523.01525540885,0.0112520724161419,0.0826322040896405,0.136170546823797,0.893047784999552,0.975633141131811,FALSE,20,"","linda"
"TRNA-CHARGING-PWY|TRNA-CHARGING-PWY","February_EsteroZacatecas - February_ColaDeBallena","TRNA-CHARGING-PWY|TRNA-CHARGING-PWY",4767.51405864525,-0.00338057940359637,0.0612148093941015,-0.0552248620400363,0.956507282198239,0.991015751650562,FALSE,20,"","linda"
"GLYCOGENSYNTH-PWY|GLYCOGENSYNTH-PWY","February_EsteroZacatecas - February_ColaDeBallena","GLYCOGENSYNTH-PWY|GLYCOGENSYNTH-PWY",4168.9198717443,0.184859121686321,0.104084366739678,1.77605078915132,0.0909421011927614,0.20339333005352,FALSE,20,"","linda"
"P23-PWY|P23-PWY","February_EsteroZacatecas - February_ColaDeBallena","P23-PWY|P23-PWY",5462.87217020398,-0.301701683046479,0.0835189112217236,-3.61237567196644,0.00173765682410974,0.00927323790292228,TRUE,20,"**","linda"
"PWY-6612|PWY-6612","February_EsteroZacatecas - February_ColaDeBallena","PWY-6612|PWY-6612",4361.27332561857,0.0940611146371321,0.0760572611601843,1.23671445963627,0.230519324332402,0.396964587268897,FALSE,20,"","linda"
"PWY-7234|PWY-7234","February_EsteroZacatecas - February_ColaDeBallena","PWY-7234|PWY-7234",4103.32446028313,0.104844090756517,0.0874044320084847,1.19952831163458,0.244340768872302,0.411561482569284,FALSE,20,"","linda"
"PWY-3841|PWY-3841","February_EsteroZacatecas - February_ColaDeBallena","PWY-3841|PWY-3841",4535.58157615321,-0.050247703748314,0.0746203516090769,-0.673378008342188,0.508414339131475,0.711780074784065,FALSE,20,"","linda"
"PWY-5989|PWY-5989","February_EsteroZacatecas - February_ColaDeBallena","PWY-5989|PWY-5989",5041.24923037689,-0.111299567946926,0.0817423391595786,-1.36159020027119,0.188469893904105,0.349090284585266,FALSE,20,"","linda"
"OANTIGEN-PWY|OANTIGEN-PWY","February_EsteroZacatecas - February_ColaDeBallena","OANTIGEN-PWY|OANTIGEN-PWY",4404.55622154727,-0.128980776448614,0.0923194136938564,-1.39711433692952,0.177688702035386,0.337229898670472,FALSE,20,"","linda"
"PWY-7400|PWY-7400","February_EsteroZacatecas - February_ColaDeBallena","PWY-7400|PWY-7400",4458.15935085342,-0.135856833388046,0.0808188562209438,-1.6810041584434,0.108313627589387,0.231670814566189,FALSE,20,"","linda"
"PWY-6609|PWY-6609","February_EsteroZacatecas - February_ColaDeBallena","PWY-6609|PWY-6609",4405.85044424736,-0.268881775121112,0.0829765453421071,-3.24045516733107,0.00409921347861321,0.0184123005414377,TRUE,20,"*","linda"
"PWY-821|PWY-821","February_EsteroZacatecas - February_ColaDeBallena","PWY-821|PWY-821",4188.88870373313,0.0353367185286081,0.0908531109859552,0.388943407057033,0.701427972386788,0.871128288286817,FALSE,20,"","linda"
"PWY-6700|PWY-6700","February_EsteroZacatecas - February_ColaDeBallena","PWY-6700|PWY-6700",4580.99008936995,0.0512991310003098,0.0717057987330955,0.715411192771958,0.482624114850772,0.678045540257348,FALSE,20,"","linda"
"PWY-7117|PWY-7117","February_EsteroZacatecas - February_ColaDeBallena","PWY-7117|PWY-7117",3869.50860043727,0.185077272974178,0.0969432394604028,1.90913027049993,0.0706982978886282,0.168612312221109,FALSE,20,"","linda"
"PWY-5121|PWY-5121","February_EsteroZacatecas - February_ColaDeBallena","PWY-5121|PWY-5121",4239.45023923097,-0.116456574351463,0.091319365357124,-1.27526701369458,0.216829903473023,0.38353960706668,FALSE,20,"","linda"
"PWY-6606|PWY-6606","February_EsteroZacatecas - February_ColaDeBallena","PWY-6606|PWY-6606",3124.61070711177,0.455388488298348,0.138449310852871,3.28920733149974,0.00366605041881698,0.0174867360685164,TRUE,20,"*","linda"
"PWY-6608|PWY-6608","February_EsteroZacatecas - February_ColaDeBallena","PWY-6608|PWY-6608",3124.61070711177,0.455388488298348,0.138449310852871,3.28920733149974,0.00366605041881698,0.0174867360685164,TRUE,20,"*","linda"
"HSERMETANA-PWY|HSERMETANA-PWY","February_EsteroZacatecas - February_ColaDeBallena","HSERMETANA-PWY|HSERMETANA-PWY",4109.40573985352,0.0514395263813423,0.0976786198632358,0.526620118643825,0.604249564593234,0.800620675014729,FALSE,20,"","linda"
"1CMET2-PWY|1CMET2-PWY","February_EsteroZacatecas - February_ColaDeBallena","1CMET2-PWY|1CMET2-PWY",4393.52518105283,0.0215066020445048,0.06474129662374,0.332192945864148,0.743199893927638,0.902217889249993,FALSE,20,"","linda"
