"","Comparison","Taxa","logFC","logCPM","P.unadj","P.adj","Significance","Method"
"3104","September_ColaDeBallena - September_EsteroZacatecas","PWY0-1319|PWY0-1319",0.0175845518596534,12.5945438991633,0.703664952976283,0.845997182101031,"","edgeR"
"3105","September_ColaDeBallena - September_EsteroZacatecas","PWY-6123|PWY-6123",-0.0175252185949818,12.1230517412567,0.705300997994898,0.846041333195694,"","edgeR"
"3106","September_ColaDeBallena - September_EsteroZacatecas","DENITRIFICATION-PWY|DENITRIFICATION-PWY",-0.0880274323606879,8.88851366252771,0.718752421448849,0.857256441243375,"","edgeR"
"3107","September_ColaDeBallena - September_EsteroZacatecas","PWY-6386|PWY-6386",0.0166365903050815,12.2639238564552,0.719435994575172,0.857256441243375,"","edgeR"
"3108","September_ColaDeBallena - September_EsteroZacatecas","PWY-6387|PWY-6387",-0.0166214046359143,12.3260397598081,0.719512022518069,0.857256441243375,"","edgeR"
"3109","September_ColaDeBallena - September_EsteroZacatecas","PWY-6891|PWY-6891",-0.738036844064082,7.19143397964646,0.726221688209242,0.863306231601548,"","edgeR"
"3110","September_ColaDeBallena - September_EsteroZacatecas","PWY-6404|PWY-6404",0.157343761993301,8.84928416988909,0.730275234620462,0.865096479557748,"","edgeR"
"3111","September_ColaDeBallena - September_EsteroZacatecas","P562-PWY|P562-PWY",0.061227912113314,9.97183062158928,0.731443905240297,0.865096479557748,"","edgeR"
"3112","September_ColaDeBallena - September_EsteroZacatecas","PWY-6901|PWY-6901",0.0201511589756456,11.8458454358314,0.733719457001581,0.865096479557748,"","edgeR"
"3113","September_ColaDeBallena - September_EsteroZacatecas","PWY-5180|PWY-5180",0.0673713929082442,9.73422965790361,0.735206573855921,0.865096479557748,"","edgeR"
"3114","September_ColaDeBallena - September_EsteroZacatecas","PWY-7400|PWY-7400",-0.0155862456056873,12.0353503520295,0.736683189994363,0.865096479557748,"","edgeR"
"3115","September_ColaDeBallena - September_EsteroZacatecas","PWY0-1061|PWY0-1061",0.0362593659524072,11.1242878157106,0.737539720757173,0.865096479557748,"","edgeR"
"3116","September_ColaDeBallena - September_EsteroZacatecas","PWY-7316|PWY-7316",-0.148349242888951,6.86769018323898,0.746465819344353,0.872524252793902,"","edgeR"
"3117","September_ColaDeBallena - September_EsteroZacatecas","PWY-7761|PWY-7761",0.0179619397696602,11.62657829404,0.747582688738507,0.872524252793902,"","edgeR"
"3118","September_ColaDeBallena - September_EsteroZacatecas","PWY0-1479|PWY0-1479",-0.0195580315217062,11.7742849592318,0.748820436235221,0.872524252793902,"","edgeR"
"3119","September_ColaDeBallena - September_EsteroZacatecas","PWY-8154|PWY-8154",0.193860779165673,5.50642589964924,0.752267601203443,0.872966625540406,"","edgeR"
"3120","September_ColaDeBallena - September_EsteroZacatecas","PWY-6124|PWY-6124",-0.0145169254688777,12.1289559261796,0.754142254862476,0.872966625540406,"","edgeR"
"3121","September_ColaDeBallena - September_EsteroZacatecas","PWY-5022|PWY-5022",-0.0349754146349983,11.173557469872,0.754150752120918,0.872966625540406,"","edgeR"
"3122","September_ColaDeBallena - September_EsteroZacatecas","PWY-5097|PWY-5097",0.0141409059764705,12.3245129310978,0.760089973101761,0.877920514783475,"","edgeR"
"3123","September_ColaDeBallena - September_EsteroZacatecas","CALVIN-PWY|CALVIN-PWY",-0.0139069174409815,12.4273441528775,0.763667209878393,0.878272292382191,"","edgeR"
"3124","September_ColaDeBallena - September_EsteroZacatecas","PWY-6690|PWY-6690",-0.154501892301022,7.3706752743808,0.76599557149771,0.878272292382191,"","edgeR"
"3125","September_ColaDeBallena - September_EsteroZacatecas","HCAMHPDEG-PWY|HCAMHPDEG-PWY",-0.154502055035627,7.3706752743808,0.766293886955899,0.878272292382191,"","edgeR"
"3126","September_ColaDeBallena - September_EsteroZacatecas","PANTO-PWY|PANTO-PWY",-0.0137319721250052,12.0730900398665,0.767035537014314,0.878272292382191,"","edgeR"
"3127","September_ColaDeBallena - September_EsteroZacatecas","PWY0-41|PWY0-41",0.125933546426171,7.22685031834257,0.770827103004319,0.879887621905971,"","edgeR"
"3128","September_ColaDeBallena - September_EsteroZacatecas","P261-PWY|P261-PWY",0.111353873835933,7.83716018375553,0.771772885754953,0.879887621905971,"","edgeR"
"3129","September_ColaDeBallena - September_EsteroZacatecas","PWY-5328|PWY-5328",0.219992633855307,6.22427237945669,0.776197878030838,0.883029413931857,"","edgeR"
"3130","September_ColaDeBallena - September_EsteroZacatecas","PWY-841|PWY-841",-0.012992162789139,12.3110693535957,0.779014161627042,0.884331526825548,"","edgeR"
