"","Comparison","Taxa","kw.ep","kw.eBH","glm.ep","glm.eBH","P.adj","Significance","Method"
"PWY-7090|PWY-7090","ColaDeBallena - EsteroZacatecas","PWY-7090|PWY-7090",0.00573259718374982,0.0402715399846925,0.00119152997458019,0.00941873483130998,0.0402715399846925,"*","ALDEx2_kw"
"PWY-7874|PWY-7874","ColaDeBallena - EsteroZacatecas","PWY-7874|PWY-7874",0.700355882186745,0.793179394639887,0.552965283631703,0.679088470985107,0.793179394639887,"","ALDEx2_kw"
"PWY-1861|PWY-1861","ColaDeBallena - EsteroZacatecas","PWY-1861|PWY-1861",0.0526398857092239,0.186152512266618,0.0348572098397273,0.120640141324665,0.186152512266618,"","ALDEx2_kw"
"P461-PWY|P461-PWY","ColaDeBallena - EsteroZacatecas","P461-PWY|P461-PWY",0.0021006571728976,0.0216656254173317,0.00657543718953837,0.0351676637700293,0.0216656254173317,"*","ALDEx2_kw"
"PWY-922|PWY-922","ColaDeBallena - EsteroZacatecas","PWY-922|PWY-922",0.452305917929725,0.603481382753234,0.55160392038848,0.672278586650579,0.603481382753234,"","ALDEx2_kw"
"P185-PWY|P185-PWY","ColaDeBallena - EsteroZacatecas","P185-PWY|P185-PWY",0.330562840324351,0.505405339460891,0.227206850629416,0.380813593979596,0.505405339460891,"","ALDEx2_kw"
"PWY-6946|PWY-6946","ColaDeBallena - EsteroZacatecas","PWY-6946|PWY-6946",0.560553306933651,0.692616677862719,0.265314092149131,0.423603336158646,0.692616677862719,"","ALDEx2_kw"
"PWY-6501|PWY-6501","ColaDeBallena - EsteroZacatecas","PWY-6501|PWY-6501",0.326413280628837,0.503173505221374,0.116267241221599,0.248180183581199,0.503173505221374,"","ALDEx2_kw"
"PWY-5647|PWY-5647","ColaDeBallena - EsteroZacatecas","PWY-5647|PWY-5647",0.00525959565370636,0.0377996286268173,0.000716913851972713,0.0064729182521341,0.0377996286268173,"*","ALDEx2_kw"
"PWY-1422|PWY-1422","ColaDeBallena - EsteroZacatecas","PWY-1422|PWY-1422",3.34788203827045e-05,0.00287718059586493,1.48083135381221e-10,5.02655570367159e-08,0.00287718059586493,"**","ALDEx2_kw"
"PWY-6891|PWY-6891","ColaDeBallena - EsteroZacatecas","PWY-6891|PWY-6891",0.070492147510452,0.21231207194374,0.0174765202261827,0.0638126831018587,0.21231207194374,"","ALDEx2_kw"
"PWY-6185|PWY-6185","ColaDeBallena - EsteroZacatecas","PWY-6185|PWY-6185",0.597809517267726,0.720698191478696,0.711728210715923,0.804654124807003,0.720698191478696,"","ALDEx2_kw"
"GALLATE-DEGRADATION-I-PWY|GALLATE-DEGRADATION-I-PWY","ColaDeBallena - EsteroZacatecas","GALLATE-DEGRADATION-I-PWY|GALLATE-DEGRADATION-I-PWY",0.748173652841657,0.828990921748436,0.839799614410725,0.895439175721333,0.828990921748436,"","ALDEx2_kw"
"GALLATE-DEGRADATION-II-PWY|GALLATE-DEGRADATION-II-PWY","ColaDeBallena - EsteroZacatecas","GALLATE-DEGRADATION-II-PWY|GALLATE-DEGRADATION-II-PWY",0.761618287374224,0.838475623969653,0.850394279433464,0.90247897496524,0.838475623969653,"","ALDEx2_kw"
"PWY-6470|PWY-6470","ColaDeBallena - EsteroZacatecas","PWY-6470|PWY-6470",0.911967852313007,0.937442002947855,0.803066321013715,0.870305926725442,0.937442002947855,"","ALDEx2_kw"
"PWY-5654|PWY-5654","ColaDeBallena - EsteroZacatecas","PWY-5654|PWY-5654",0.0105391111767098,0.0609670835706795,0.00261045406617314,0.0169260897839714,0.0609670835706795,"","ALDEx2_kw"
"PWY66-201|PWY66-201","ColaDeBallena - EsteroZacatecas","PWY66-201|PWY66-201",3.23283207871592e-05,0.00287718059586493,7.84967220037054e-06,0.000129230841516082,0.00287718059586493,"**","ALDEx2_kw"
"PWY66-367|PWY66-367","ColaDeBallena - EsteroZacatecas","PWY66-367|PWY66-367",0.00170814082346551,0.0184806602300924,0.000238389201826804,0.00280767760643669,0.0184806602300924,"*","ALDEx2_kw"
"PWY-6182|PWY-6182","ColaDeBallena - EsteroZacatecas","PWY-6182|PWY-6182",0.419956933940533,0.575461804748045,0.390931909897631,0.540009530503515,0.575461804748045,"","ALDEx2_kw"
"PWY-6581|PWY-6581","ColaDeBallena - EsteroZacatecas","PWY-6581|PWY-6581",0.740196010753219,0.823768409697512,0.434805194714464,0.580585180357169,0.823768409697512,"","ALDEx2_kw"
"PWY-7347|PWY-7347","ColaDeBallena - EsteroZacatecas","PWY-7347|PWY-7347",5.34961239006073e-05,0.00287797594631472,2.5871970521543e-08,1.85775595968211e-06,0.00287797594631472,"**","ALDEx2_kw"
"PWY-5655|PWY-5655","ColaDeBallena - EsteroZacatecas","PWY-5655|PWY-5655",0.0191080855331314,0.0926839031299924,0.00926937087917647,0.0450901531683296,0.0926839031299924,"","ALDEx2_kw"
"PWY-6672|PWY-6672","ColaDeBallena - EsteroZacatecas","PWY-6672|PWY-6672",0.0441454038620425,0.165250666874682,0.0249749091109288,0.0949388820683652,0.165250666874682,"","ALDEx2_kw"
"PWY-5652|PWY-5652","ColaDeBallena - EsteroZacatecas","PWY-5652|PWY-5652",0.00534765797626698,0.0385649509030646,0.0012782163854217,0.00995540563952696,0.0385649509030646,"*","ALDEx2_kw"
"RUMP-PWY|RUMP-PWY","ColaDeBallena - EsteroZacatecas","RUMP-PWY|RUMP-PWY",0.0511169336229356,0.182627609021828,0.033534539601938,0.117333244785985,0.182627609021828,"","ALDEx2_kw"
"PWY-6962|PWY-6962","ColaDeBallena - EsteroZacatecas","PWY-6962|PWY-6962",0.144577588339368,0.319739417250758,0.113808399961248,0.245279291341821,0.319739417250758,"","ALDEx2_kw"
"PWY-6404|PWY-6404","ColaDeBallena - EsteroZacatecas","PWY-6404|PWY-6404",0.237292420952522,0.419744372261586,0.149919595776168,0.289692568949733,0.419744372261586,"","ALDEx2_kw"
