"","Comparison","Taxa","logFC","logCPM","P.unadj","P.adj","Significance","Method"
"61","February - September","1CMET2-PWY|1CMET2-PWY",-0.203763719418046,11.9997974651316,9.79222775427348e-07,8.5473227493903e-06,"***","edgeR"
"62","February - September","PWY1G-0|PWY1G-0",1.35260890500173,9.48535813824124,9.83179982304636e-07,8.5473227493903e-06,"***","edgeR"
"63","February - September","PWY-5652|PWY-5652",-1.32093828225255,8.2522264277318,1.16190139038812e-06,9.94071189554283e-06,"***","edgeR"
"64","February - September","PWY0-1061|PWY0-1061",-0.531532525800037,11.4229127081821,1.37005142953488e-06,1.15384018831141e-05,"***","edgeR"
"65","February - September","PWY-6803|PWY-6803",-1.07327077215964,9.41789916139546,1.55951436480484e-06,1.28410124421109e-05,"***","edgeR"
"66","February - September","PWY-5695|PWY-5695",0.196571444308108,12.6240593574921,1.57236887046256e-06,1.28410124421109e-05,"***","edgeR"
"67","February - September","MET-SAM-PWY|MET-SAM-PWY",0.492478236943654,11.3513341378237,1.69644346436258e-06,1.3621350868937e-05,"***","edgeR"
"68","February - September","PWY-6263|PWY-6263",-0.912852127805113,9.93457639263506,1.71846356045958e-06,1.3621350868937e-05,"***","edgeR"
"69","February - September","PWY-6404|PWY-6404",2.53300670895235,8.08875020987161,2.07602807803149e-06,1.62170888994054e-05,"***","edgeR"
"70","February - September","P381-PWY|P381-PWY",-1.61159730516494,8.02415640093949,3.19286709891639e-06,2.45850766616562e-05,"***","edgeR"
"71","February - September","PWY-5647|PWY-5647",-0.968549357233883,8.50831247879211,3.73015080585597e-06,2.83176237233291e-05,"***","edgeR"
"72","February - September","TRNA-CHARGING-PWY|TRNA-CHARGING-PWY",-0.188736847484301,12.1073019656158,4.16179748390864e-06,3.11556783864828e-05,"***","edgeR"
"73","February - September","PWY-561|PWY-561",0.576601780730956,11.0273572968024,5.3280676511636e-06,3.93401159448929e-05,"***","edgeR"
"74","February - September","PWY-6397|PWY-6397",2.68729771823359,6.29157688961571,6.51264160458616e-06,4.72654612413515e-05,"***","edgeR"
"75","February - September","ARGDEG-IV-PWY|ARGDEG-IV-PWY",-1.74962220445523,5.20440241345666,6.57682670334204e-06,4.72654612413515e-05,"***","edgeR"
"76","February - September","PWY-5654|PWY-5654",-0.964123989865853,8.36339786488773,7.45248072226617e-06,5.28537777539667e-05,"***","edgeR"
"77","February - September","DHGLUCONATE-PYR-CAT-PWY|DHGLUCONATE-PYR-CAT-PWY",-1.59623263558849,5.94666748236209,8.37159879311308e-06,5.86011915517916e-05,"***","edgeR"
"78","February - September","PWY-7376|PWY-7376",0.852397506179689,9.63958259317149,9.02699204799167e-06,6.16844779659457e-05,"***","edgeR"
"79","February - September","ANAGLYCOLYSIS-PWY|ANAGLYCOLYSIS-PWY",0.184072864473683,12.1793462421632,9.10345659682789e-06,6.16844779659457e-05,"***","edgeR"
"80","February - September","P241-PWY|P241-PWY",-1.78599435903277,5.99271844493334,9.15539561646689e-06,6.16844779659457e-05,"***","edgeR"
"81","February - September","PWY-6920|PWY-6920",1.4818086288862,7.69226538708364,1.15999033742566e-05,7.71894804780776e-05,"***","edgeR"
"82","February - September","PWY-6581|PWY-6581",1.31434675503528,8.23693220553668,1.28696737709137e-05,8.45945629575912e-05,"***","edgeR"
"83","February - September","PWY0-1261|PWY0-1261",-0.334548886120908,11.6409888396382,1.31900688155548e-05,8.56559890552293e-05,"***","edgeR"
"84","February - September","PWY-7383|PWY-7383",-0.565140336156781,10.6192708889471,1.48612359883806e-05,9.42834846482583e-05,"***","edgeR"
"85","February - September","RHAMCAT-PWY|RHAMCAT-PWY",-0.856301155589097,9.14064106570703,1.48684530521372e-05,9.42834846482583e-05,"***","edgeR"
"86","February - September","GOLPDLCAT-PWY|GOLPDLCAT-PWY",1.64877637043403,6.90087050462972,1.58497519695816e-05,9.93373989721452e-05,"***","edgeR"
"87","February - September","PWY-7854|PWY-7854",0.551353142277807,10.4565147744181,1.94694102735835e-05,0.000120620829166224,"***","edgeR"
"88","February - September","PWY-7873|PWY-7873",0.75440777851824,8.78514983862952,1.98629176877607e-05,0.000121660370837535,"***","edgeR"
"89","February - September","PWY-7858|PWY-7858",0.672017250165178,10.5268919784371,2.41867850647725e-05,0.000146479518538341,"***","edgeR"
"90","February - September","PWY-7345|PWY-7345",0.171589449003729,12.2161097397478,2.82924699664294e-05,0.000169440459021172,"***","edgeR"
"91","February - September","PWY-7094|PWY-7094",0.18670803125699,12.8457219606946,2.91991157852285e-05,0.000172948608881738,"***","edgeR"
