"","Comparison","Taxa","baseMean","log2FoldChange","lfcSE","stat","P.unadj","P.adj","Significance","Method"
"1517","September_EsteroZacatecas - February_ColaDeBallena","PWY-5129|PWY-5129",178.21502787609,0.651636513942119,0.30114888523159,2.1638350526883,0.0304770108952273,0.0574374436102361,"","DESeq2"
"1518","September_EsteroZacatecas - February_ColaDeBallena","PWY-5656|PWY-5656",182.892346281545,-2.60763829129781,0.538802367310864,-4.83969345627118,1.30039552836509e-06,6.97187656065758e-06,"***","DESeq2"
"1519","September_EsteroZacatecas - February_ColaDeBallena","PWY-5392|PWY-5392",179.921965067934,-0.717735461426567,0.660970335784296,-1.08588150264704,0.277531421546324,0.361327140612242,"","DESeq2"
"1520","September_EsteroZacatecas - February_ColaDeBallena","14DICHLORBENZDEG-PWY|14DICHLORBENZDEG-PWY",169.499609716986,-1.57329666444214,0.590959285142415,-2.66227590292111,0.00776142313799846,0.0167336282855247,"*","DESeq2"
"1521","September_EsteroZacatecas - February_ColaDeBallena","PWY-6084|PWY-6084",169.499609716986,-1.57329666444214,0.590959285142415,-2.66227590292111,0.00776142313799846,0.0167336282855247,"*","DESeq2"
"1522","September_EsteroZacatecas - February_ColaDeBallena","PWY3DJ-12|PWY3DJ-12",156.927275175818,0.504898742483534,0.31671861653423,1.59415555677942,0.110901197994894,0.16838238230774,"","DESeq2"
"1523","September_EsteroZacatecas - February_ColaDeBallena","ARGDEG-IV-PWY|ARGDEG-IV-PWY",159.288744854234,-2.05923083280181,0.418191058751689,-4.92413883488726,8.47326650844576e-07,4.70834087428068e-06,"***","DESeq2"
"1524","September_EsteroZacatecas - February_ColaDeBallena","PWY0-1338|PWY0-1338",147.706030176257,-1.6533889980796,0.546407235694126,-3.02592808087401,0.00247871252958394,0.00621407466718951,"**","DESeq2"
"1525","September_EsteroZacatecas - February_ColaDeBallena","PWY-1882|PWY-1882",142.778652604447,-1.20265774972083,0.465856340792416,-2.58160648339599,0.00983416481328107,0.0207867248406216,"*","DESeq2"
"1526","September_EsteroZacatecas - February_ColaDeBallena","PWY-7340|PWY-7340",136.803956832692,1.35905525850227,0.533009607558243,2.54977628776374,0.0107792062960928,0.0223461238215155,"*","DESeq2"
"1527","September_EsteroZacatecas - February_ColaDeBallena","PWY-6676|PWY-6676",132.578719285597,1.4184819678823,0.436923161917626,3.24652499917074,0.00116823187576447,0.00314838490518523,"**","DESeq2"
"1528","September_EsteroZacatecas - February_ColaDeBallena","PWY-6087|PWY-6087",136.281761340807,-0.613483001070806,0.535958803571414,-1.14464581416109,0.252355905936164,0.334201064618163,"","DESeq2"
"1529","September_EsteroZacatecas - February_ColaDeBallena","PWY-6089|PWY-6089",136.281761340807,-0.613483001070806,0.535958803571414,-1.14464581416109,0.252355905936164,0.334201064618163,"","DESeq2"
"1530","September_EsteroZacatecas - February_ColaDeBallena","PWY-6193|PWY-6193",136.281761340807,-0.613483001070806,0.535958803571414,-1.14464581416109,0.252355905936164,0.334201064618163,"","DESeq2"
"1531","September_EsteroZacatecas - February_ColaDeBallena","PWY-6107|PWY-6107",134.807174038482,-0.598788514297562,0.534841541636509,-1.11956246417469,0.262900258541116,0.343939901343839,"","DESeq2"
"1532","September_EsteroZacatecas - February_ColaDeBallena","PWY-6944|PWY-6944",128.565803004266,0.936654712922686,0.457136826586819,2.04895921406323,0.0404661033128129,0.0724625570950371,"","DESeq2"
"1533","September_EsteroZacatecas - February_ColaDeBallena","PWY-6093|PWY-6093",125.603896782765,-1.11891913032431,0.564288451736639,-1.98288504200424,0.04738027184593,0.0829201869595217,"","DESeq2"
"1534","September_EsteroZacatecas - February_ColaDeBallena","PWY-7337|PWY-7337",118.438185680226,1.38435621595362,0.541029917438726,2.5587424490447,0.0105051538208168,0.0218620768703484,"*","DESeq2"
"1535","September_EsteroZacatecas - February_ColaDeBallena","PWY-7338|PWY-7338",118.438185680226,1.38435621595362,0.541029917438726,2.5587424490447,0.0105051538208168,0.0218620768703484,"*","DESeq2"
"1536","September_EsteroZacatecas - February_ColaDeBallena","NAD-BIOSYNTHESIS-II|NAD-BIOSYNTHESIS-II",111.426010093054,-3.38946072361858,0.589669267952039,-5.7480708387439,9.02674223943865e-09,7.97608863452038e-08,"***","DESeq2"
"1537","September_EsteroZacatecas - February_ColaDeBallena","PWY-5507|PWY-5507",109.527936170315,-2.15316352780747,1.20985431295202,-1.77968826887412,0.0751269913823631,0.120158600460219,"","DESeq2"
"1538","September_EsteroZacatecas - February_ColaDeBallena","PWY-3801|PWY-3801",109.275315712627,-1.50726234433392,1.901915679787,-0.792496933672014,0.428070978990246,0.52678141021859,"","DESeq2"
"1539","September_EsteroZacatecas - February_ColaDeBallena","PCPDEG-PWY|PCPDEG-PWY",107.866212493929,-3.348675798285,0.616403447532379,-5.43260394095882,5.55375836912547e-08,4.04523751480896e-07,"***","DESeq2"
"1540","September_EsteroZacatecas - February_ColaDeBallena","METHANOGENESIS-PWY|METHANOGENESIS-PWY",106.819845093752,-3.04906602445362,0.745390730819016,-4.09056069305206,4.30331575517665e-05,0.000164502637733349,"***","DESeq2"
"1541","September_EsteroZacatecas - February_ColaDeBallena","PWY-822|PWY-822",92.2214054646888,0.671743119845706,1.07095443997147,0.627237812155295,0.530503360738129,0.627064279468973,"","DESeq2"
"1542","September_EsteroZacatecas - February_ColaDeBallena","GALACTITOLCAT-PWY|GALACTITOLCAT-PWY",92.9427671193737,-2.55804381530003,0.577872318228372,-4.42665920240378,9.57037547756474e-06,4.37155286644695e-05,"***","DESeq2"
"1543","September_EsteroZacatecas - February_ColaDeBallena","PWY-722|PWY-722",91.09123192491,-1.46636990407796,0.828781674710456,-1.76930782716722,0.0768425179401499,0.122538808194499,"","DESeq2"
"1544","September_EsteroZacatecas - February_ColaDeBallena","PWY-6471|PWY-6471",86.8925013627353,2.67784476802125,4.08151073633585,0.656091565356328,0.511765211111998,0.611621837670437,"","DESeq2"
"1545","September_EsteroZacatecas - February_ColaDeBallena","PWY-6505|PWY-6505",90.3345958202119,-2.62988139336318,0.755933689720736,-3.47898424044936,0.000503318185144439,0.0015115923279914,"**","DESeq2"
"1546","September_EsteroZacatecas - February_ColaDeBallena","AEROBACTINSYN-PWY|AEROBACTINSYN-PWY",86.9936527481563,0.309433237152401,0.475787293028977,0.650360448221461,0.515459419264377,0.614520009379159,"","DESeq2"
"1547","September_EsteroZacatecas - February_ColaDeBallena","PWY-5644|PWY-5644",86.0475826601914,-1.03298248065268,0.521597682623107,-1.98041999622741,0.0476563548865234,0.0831287226014115,"","DESeq2"
"1548","September_EsteroZacatecas - February_ColaDeBallena","PWY-6075|PWY-6075",79.81397392821,-1.13675560281437,0.48938645379774,-2.32281787530675,0.0201889383845929,0.0392846129577457,"*","DESeq2"
"1549","September_EsteroZacatecas - February_ColaDeBallena","PWY-7948|PWY-7948",73.5362364410875,-3.6660487516189,0.442961142775854,-8.27623102253459,1.27135227739537e-16,5.71049064596755e-15,"***","DESeq2"
"1550","September_EsteroZacatecas - February_ColaDeBallena","PWY-6344|PWY-6344",74.278742684762,-4.48371806160999,0.982701840320509,-4.56264339562814,5.05135706198271e-06,2.36754909252929e-05,"***","DESeq2"
"1551","September_EsteroZacatecas - February_ColaDeBallena","PWY-8055|PWY-8055",67.6132007684012,-2.43260939777788,0.856240897332305,-2.84103387884985,0.00449675349880971,0.010492424830556,"*","DESeq2"
"1552","September_EsteroZacatecas - February_ColaDeBallena","PWY-7446|PWY-7446",66.1181317821696,0.0816051739638917,0.69091844517603,0.118111152674612,0.905979586752693,0.948199994679032,"","DESeq2"
"1553","September_EsteroZacatecas - February_ColaDeBallena","LACTOSECAT-PWY|LACTOSECAT-PWY",66.864053748598,-3.28647841511164,0.998512319309329,-3.29137493004082,0.000996989383114701,0.00278433822538251,"**","DESeq2"
"1554","September_EsteroZacatecas - February_ColaDeBallena","PWY-7199|PWY-7199",62.0668096533579,0.809019841335161,1.22766158442463,0.658992552670227,0.509900550981662,0.610747548842479,"","DESeq2"
"1555","September_EsteroZacatecas - February_ColaDeBallena","PWY-6961|PWY-6961",59.3545627844818,-0.861004309028511,1.01678644185415,-0.846789722587598,0.397112337739061,0.496620765757202,"","DESeq2"
"1556","September_EsteroZacatecas - February_ColaDeBallena","PWY-5183|PWY-5183",59.1876363076013,-4.40420144085677,1.6070855975312,-2.74048964636512,0.006134771479954,0.0137205055091087,"*","DESeq2"
"1557","September_EsteroZacatecas - February_ColaDeBallena","PWY-7209|PWY-7209",56.94884353417,-2.60787518540271,0.936781204409274,-2.78386796524937,0.00537148953976824,0.0123201398380216,"*","DESeq2"
"1558","September_EsteroZacatecas - February_ColaDeBallena","PWY-6165|PWY-6165",49.4004215961036,-5.31694645771426,1.68576958174874,-3.15401731961416,0.00161039528271712,0.00425491694796337,"**","DESeq2"
"1559","September_EsteroZacatecas - February_ColaDeBallena","PWY-6928|PWY-6928",45.8457076713881,-5.09691998511069,1.11309481561254,-4.57905284762813,4.6708618421284e-06,2.24785226152429e-05,"***","DESeq2"
"1560","September_EsteroZacatecas - February_ColaDeBallena","PWY-6947|PWY-6947",45.8457076713881,-5.09691998511069,1.11309481561254,-4.57905284762813,4.6708618421284e-06,2.24785226152429e-05,"***","DESeq2"
"1561","September_EsteroZacatecas - February_ColaDeBallena","PWY-4041|PWY-4041",45.7422181938171,-2.33046523951238,0.49709865846848,-4.68813423615414,2.75707154166415e-06,1.38884258033362e-05,"***","DESeq2"
"1562","September_EsteroZacatecas - February_ColaDeBallena","ECASYN-PWY|ECASYN-PWY",43.7649723757499,-1.51517287116715,1.11450491703141,-1.35950308339864,0.173987226084802,0.248092896454255,"","DESeq2"
"1563","September_EsteroZacatecas - February_ColaDeBallena","PWY-5823|PWY-5823",40.8300571055784,-9.48328894923685,1.48358233060388,-6.39215549660581,1.63563436536185e-10,2.09906410221438e-09,"***","DESeq2"
"1564","September_EsteroZacatecas - February_ColaDeBallena","PWY-5265|PWY-5265",41.4163230859633,-2.58832700286452,4.08264071685854,-0.633983537218077,0.526091566012113,0.624588885639931,"","DESeq2"
"1565","September_EsteroZacatecas - February_ColaDeBallena","PWY4LZ-257|PWY4LZ-257",40.7484491641152,-1.59316976461914,1.58140928433943,-1.00743670876109,0.313724958228966,0.403574588270674,"","DESeq2"
"1566","September_EsteroZacatecas - February_ColaDeBallena","PWY-5677|PWY-5677",38.2328144183644,-4.54031781009561,1.20955581593965,-3.75370673288726,0.000174238703735846,0.000583320877724355,"***","DESeq2"
"1567","September_EsteroZacatecas - February_ColaDeBallena","PWY-5179|PWY-5179",36.9431019604696,-4.47170301811022,1.58904064289901,-2.81408977051218,0.00489155662637619,0.0112673035111828,"*","DESeq2"
"1568","September_EsteroZacatecas - February_ColaDeBallena","PWY4FS-5|PWY4FS-5",31.4322693835276,-3.64582489079645,1.21585359709253,-2.99857227836864,0.00271247809086516,0.00673744558053604,"**","DESeq2"
"1569","September_EsteroZacatecas - February_ColaDeBallena","PWY-6662|PWY-6662",29.9276863578168,1.070942822646,0.74058856897041,1.44606987944043,0.148157602951594,0.215909642522935,"","DESeq2"
"1570","September_EsteroZacatecas - February_ColaDeBallena","PWY-7654|PWY-7654",26.9867722800494,-0.357399638568107,1.09378083539819,-0.326756171804743,0.743852311133142,0.823278019919432,"","DESeq2"
"1571","September_EsteroZacatecas - February_ColaDeBallena","PWY-762|PWY-762",25.6301700869606,3.10397170257503,1.13564477699629,2.73322412557986,0.00627176386946165,0.0139689286183464,"*","DESeq2"
"1572","September_EsteroZacatecas - February_ColaDeBallena","PWY-6808|PWY-6808",19.225254946735,-4.10777521596034,1.49013217651709,-2.75665157809121,0.00583965396254842,0.0132809007840236,"*","DESeq2"
"1573","September_EsteroZacatecas - February_ColaDeBallena","PWY-6160|PWY-6160",18.6858817455437,-5.26221233621891,1.61481527522761,-3.2587085451475,0.00111920583545977,0.00306219261580111,"**","DESeq2"
"1574","September_EsteroZacatecas - February_ColaDeBallena","PWY-6629|PWY-6629",18.3332885992897,-7.99871607016446,1.35553460266541,-5.90078339161274,3.61779623927887e-09,3.48212888030591e-08,"***","DESeq2"
"1575","September_EsteroZacatecas - February_ColaDeBallena","PWY-5645|PWY-5645",17.7435887052747,-3.07546305533326,1.67416080094921,-1.83701771872185,0.0662072796924547,0.109465410289059,"","DESeq2"
"1576","September_EsteroZacatecas - February_ColaDeBallena","PWY-5488|PWY-5488",13.8633643763303,-0.993811424470657,1.04885901510238,-0.947516692101511,0.34337555461133,0.437354606208034,"","DESeq2"
"1577","September_EsteroZacatecas - February_ColaDeBallena","PWY-6143|PWY-6143",13.26604895637,-4.40425816573934,1.30511233644118,-3.37461997926476,0.000739176868431426,0.00217713842669147,"**","DESeq2"
