taxon_id	Kingdom	Phylum	Class	Order	Family	Genus	Species	contribution	n_ecs	n_samples
ASV_4674	Bacteria	Patescibacteria	Gracilibacteria	Candidatus_Abawacabacteria	Unclassified	Unclassified	Unclassified	132	9	3
ASV_4972	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	132	8	4
ASV_5231	Bacteria	Nitrospirota	Thermodesulfovibrionia	Unclassified	Unclassified	Unclassified	Unclassified	132	5	1
ASV_5708	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	Unclassified	132	8	2
ASV_5942	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	Unclassified	132	7	1
ASV_6037	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	C1-B045	Unclassified	132	7	1
ASV_6296	Bacteria	Sva0485	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	132	7	1
ASV_6301	Bacteria	Cyanobacteriota	Vampirivibrionia	Vampirovibrionales	Unclassified	Unclassified	Unclassified	132	8	1
ASV_6512	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	132	8	3
ASV_6711	Bacteria	Myxococcota	Polyangiia	Polyangiales	Sandaracinaceae	Unclassified	Unclassified	132	7	1
ASV_684	Bacteria	NB1-j	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	132	6	1
ASV_6960	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	Unclassified	132	8	1
ASV_7028	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Aurantiacibacter	Unclassified	132	8	1
ASV_7178	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Azohydromonas	Unclassified	132	9	1
ASV_7234	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Alteraurantiacibacter	Unclassified	132	8	1
ASV_7311	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Thalassotalea	Unclassified	132	7	2
ASV_735	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	132	8	2
ASV_7400	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	Unclassified	132	8	1
ASV_7522	Bacteria	Actinomycetota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Unclassified	Unclassified	132	7	1
ASV_7638	Bacteria	Thermodesulfobacteriota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	132	7	1
ASV_7655	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	Unclassified	132	8	1
ASV_7833	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	132	8	1
ASV_7970	Bacteria	Pseudomonadota	Gammaproteobacteria	EPR3968-O8a-Bc78	Unclassified	Unclassified	Unclassified	132	8	1
ASV_8027	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	Unclassified	132	8	1
ASV_8602	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	132	8	1
ASV_8610	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	132	8	1
ASV_8734	Bacteria	Myxococcota	Polyangiia	MidBa8	Unclassified	Unclassified	Unclassified	132	8	2
ASV_8997	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Moranbacteria	Unclassified	Unclassified	Unclassified	132	5	1
ASV_9145	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	Unclassified	132	8	1
ASV_9798	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina	Unclassified	132	7	1
ASV_9846	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	132	5	1
ASV_985	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Unclassified	Unclassified	132	7	1
ASV_9917	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	BIyi10	Unclassified	132	7	4
ASV_3425	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Unclassified	132	6	2
ASV_5079	Bacteria	Bacillota	Clostridia	Peptococcales	Peptococcaceae	Unclassified	Unclassified	132	7	3
ASV_7431	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Unclassified	Unclassified	Unclassified	131.25	9	3
ASV_1003	Bacteria	Acidobacteriota	Acidobacteriae	PAUC26f	Unclassified	Unclassified	Unclassified	130	7	2
ASV_10053	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Neptunomonas	Unclassified	130	7	1
ASV_1050	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Unclassified	Unclassified	Unclassified	130	6	1
ASV_11011	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Unclassified	Unclassified	130	7	2
ASV_11030	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	130	8	1
ASV_11148	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rubripirellula	Unclassified	130	7	2
ASV_11361	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Alcanivoracaceae	Ketobacter	Unclassified	130	8	1
ASV_11370	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Unclassified	Unclassified	130	8	1
ASV_11631	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfatirhabdiaceae	Desulfatirhabdium	Unclassified	130	8	1
ASV_11744	Bacteria	Myxococcota	Polyangiia	Haliangiales	Haliangiaceae	Unclassified	Unclassified	130	8	1
ASV_11788	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	Pseudohongiella	Unclassified	130	7	1
ASV_11918	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	Unclassified	Unclassified	130	8	3
ASV_12306	Bacteria	Myxococcota	Polyangiia	Nannocystales	Nannocystaceae	Enhygromyxa	Unclassified	130	7	1
ASV_12540	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	Unclassified	130	7	1
ASV_12755	Bacteria	Cyanobacteriota	Cyanobacteriia	Phormidesmiales	Nodosilineaceae	Unclassified	Unclassified	130	6	2
ASV_13027	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Unclassified	Unclassified	130	8	1
ASV_13194	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Sva0081_sediment_group	Unclassified	130	8	1
ASV_13529	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Ammoniphilus	Unclassified	130	8	1
ASV_13903	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	Pseudohongiella	Unclassified	130	7	1
ASV_13937	Bacteria	Planctomycetota	OM190	Unclassified	Unclassified	Unclassified	Unclassified	130	7	2
ASV_13992	Bacteria	Pseudomonadota	Gammaproteobacteria	pItb-vmat-80	Unclassified	Unclassified	Unclassified	130	7	2
ASV_14332	Bacteria	Candidatus_Kapabacteria	Kapabacteria	Kapabacteriales	Unclassified	Unclassified	Unclassified	130	7	1
ASV_14366	Bacteria	Acidobacteriota	Subgroup_26	Unclassified	Unclassified	Unclassified	Unclassified	130	8	1
ASV_14454	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	130	7	2
ASV_14529	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	Unclassified	130	7	2
ASV_14553	Bacteria	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Candidatus_Electrothrix	Unclassified	130	8	1
ASV_15477	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Unclassified	Unclassified	130	8	1
ASV_15704	Bacteria	Pseudomonadota	Alphaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	130	7	3
ASV_187	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rubripirellula	Unclassified	130	7	1
ASV_1978	Bacteria	Planctomycetota	Phycisphaerae	CCM11a	Unclassified	Unclassified	Unclassified	130	8	2
ASV_2409	Bacteria	Actinomycetota	WCHB1-81	Unclassified	Unclassified	Unclassified	Unclassified	130	5	1
ASV_3075	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Thalassotalea	Unclassified	130	8	1
ASV_3122	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	KI89A_clade	Unclassified	Unclassified	130	8	1
ASV_3150	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfatibacillaceae	Unclassified	Unclassified	130	8	1
ASV_3593	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Unclassified	Unclassified	130	8	1
ASV_3875	Bacteria	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Candidatus_Electrothrix	Unclassified	130	8	1
ASV_4106	Bacteria	Myxococcota	Polyangiia	Haliangiales	Haliangiaceae	Unclassified	Unclassified	130	8	1
ASV_416	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	Unclassified	130	7	2
ASV_5711	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera	Unclassified	130	7	4
ASV_6116	Bacteria	Myxococcota	Polyangiia	Polyangiales	BIrii41	Unclassified	Unclassified	130	7	1
ASV_6303	Bacteria	Planctomycetota	OM190	Unclassified	Unclassified	Unclassified	Unclassified	130	8	2
ASV_6723	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	130	7	2
ASV_6825	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Unclassified	Unclassified	130	6	1
ASV_7172	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	Unclassified	130	7	3
ASV_7299	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Kyrtuthrix	Unclassified	130	8	1
ASV_7948	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Urania-1B-19_marine_sediment_group	Unclassified	130	6	3
ASV_7955	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	Pseudohongiella	Unclassified	130	7	2
ASV_8179	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	Unclassified	130	7	2
ASV_8184	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	OM182_clade	Unclassified	Unclassified	130	7	1
ASV_8370	Bacteria	Cyanobacteriota	Cyanobacteriia	Phormidesmiales	Nodosilineaceae	Leptolyngbya_PCC-6406	Unclassified	130	6	2
ASV_8743	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Sva0081_sediment_group	Unclassified	130	8	1
ASV_8784	Bacteria	Pseudomonadota	Alphaproteobacteria	Defluviicoccales	Unclassified	Unclassified	Unclassified	130	6	2
ASV_885	Bacteria	SAR324_clade(Marine_group_B)	Unclassified	Unclassified	Unclassified	Candidatus_Nitrosoarchaeum	Unclassified	130	7	2
ASV_9012	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Marinobacterium	Unclassified	130	8	2
ASV_9019	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	Pseudohongiella	Unclassified	130	7	2
ASV_9154	Bacteria	Myxococcota	Polyangiia	Polyangiales	BIrii41	Unclassified	Unclassified	130	7	1
ASV_9157	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Unclassified	Unclassified	Unclassified	130	8	1
ASV_9516	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Unclassified	Unclassified	130	8	1
ASV_9641	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	Unclassified	130	7	1
ASV_13130	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Unclassified	Unclassified	130	7	1
ASV_10587	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Unclassified	Unclassified	128	5	3
ASV_11028	Bacteria	Pseudomonadota	Alphaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	128	5	4
ASV_11226	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Unclassified	Unclassified	128	6	4
ASV_11645	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	Unclassified	128	6	2
ASV_11710	Bacteria	Bacteroidota	Bacteroidia	Bacteroidetes_VC2.1_Bac22	Unclassified	Unclassified	Unclassified	128	8	1
ASV_11913	Bacteria	Actinomycetota	Acidimicrobiia	Actinomarinales	Unclassified	Unclassified	Unclassified	128	9	1
ASV_11932	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Reichenbachiella	Unclassified	128	5	2
ASV_12127	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Unclassified	Unclassified	Unclassified	128	5	1
ASV_12321	Bacteria	Balneolota	Balneolia	Balneolales	Balneolaceae	Balneola	Unclassified	128	6	2
ASV_12559	Bacteria	Balneolota	Balneolia	Balneolales	Balneolaceae	Balneola	Unclassified	128	6	2
ASV_13271	Bacteria	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Unclassified	Unclassified	128	8	1
ASV_14056	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Roseibacillus	Unclassified	128	6	2
ASV_14703	Bacteria	Entotheonellaeota	Entotheonellia	Entotheonellales	Entotheonellaceae	Candidatus_Entotheonella	Unclassified	128	8	2
ASV_14916	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Unclassified	Unclassified	128	5	2
ASV_15035	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Roseitalea	Unclassified	128	5	1
ASV_15165	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Unclassified	Unclassified	Unclassified	128	6	3
ASV_16028	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	Unclassified	128	6	3
ASV_2198	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Unclassified	Unclassified	128	8	1
ASV_2889	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Urania-1B-19_marine_sediment_group	Unclassified	128	6	1
ASV_3235	Bacteria	Pseudomonadota	Zetaproteobacteria	Mariprofundales	Mariprofundaceae	Mariprofundus	Unclassified	128	5	2
ASV_5070	Bacteria	Balneolota	Balneolia	Balneolales	Balneolaceae	Balneola	Unclassified	128	6	2
ASV_5721	Bacteria	Entotheonellaeota	Entotheonellia	Entotheonellales	Entotheonellaceae	Candidatus_Entotheonella	Unclassified	128	8	2
ASV_5864	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Unclassified	Unclassified	Unclassified	128	6	2
ASV_5978	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Unclassified	Unclassified	128	5	3
ASV_6027	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	Puniceicoccaceae	Unclassified	Unclassified	128	6	2
ASV_7347	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Blastocatella	Unclassified	128	7	1
ASV_7372	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Roseitalea	Unclassified	128	5	2
ASV_7461	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Haloferula	Unclassified	128	6	1
ASV_7510	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Blattabacteriaceae	Candidatus_Uzinura	Unclassified	128	6	1
ASV_7677	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Unclassified	Unclassified	Unclassified	128	6	1
ASV_79	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Unclassified	Unclassified	128	6	2
ASV_8513	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Unclassified	Unclassified	Unclassified	128	5	1
ASV_9283	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	Unclassified	128	6	1
ASV_9557	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Sedimenticolaceae	Sedimenticola	Unclassified	128	8	1
ASV_2230	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	128	5	1
ASV_7688	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacter	Unclassified	126.5	8	3
ASV_10031	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Ekhidna	Unclassified	126	5	2
ASV_10082	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Unclassified	Unclassified	126	6	1
ASV_10212	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	Pseudohongiella	Unclassified	126	6	1
ASV_10824	Bacteria	Pseudomonadota	Gammaproteobacteria	Tenderiales	Tenderiaceae	Candidatus_Tenderia	Unclassified	126	7	2
ASV_10992	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Unclassified	Unclassified	126	6	2
ASV_11388	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Unclassified	Unclassified	126	8	1
ASV_1146	Bacteria	Cyanobacteriota	Cyanobacteriia	Phormidesmiales	Phormidesmiaceae	Phormidesmis_ANT.LACV5.1	Unclassified	126	6	1
ASV_11593	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	Unclassified	126	5	3
ASV_11714	Bacteria	Zixibacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	126	8	2
ASV_1172	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Unclassified	Unclassified	126	7	1
ASV_11772	Bacteria	Gemmatimonadota	BD2-11_terrestrial_group	Unclassified	Unclassified	Unclassified	Unclassified	126	6	3
ASV_11846	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Unclassified	Unclassified	126	6	2
ASV_12100	Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae	Unclassified	Unclassified	126	9	4
ASV_12112	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	Unclassified	126	6	5
ASV_12446	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Vicingus	Unclassified	126	6	1
ASV_12883	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Roseibium	Unclassified	126	5	1
ASV_12944	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Lutimaribacter	Unclassified	126	5	3
ASV_13054	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	Pseudohongiella	Unclassified	126	6	2
ASV_13245	Bacteria	Gemmatimonadota	BD2-11_terrestrial_group	Unclassified	Unclassified	Unclassified	Unclassified	126	6	2
ASV_13369	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae	Unclassified	Unclassified	126	8	1
ASV_13442	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	Unclassified	Unclassified	126	5	1
ASV_1345	Bacteria	Pseudomonadota	Alphaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	126	6	3
ASV_13651	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Unclassified	126	8	1
ASV_13678	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	Puniceicoccaceae	Lentimonas	Unclassified	126	7	2
ASV_13890	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiohalocapsa	Unclassified	126	9	1
ASV_14162	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Unclassified	Unclassified	126	6	1
ASV_14286	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Lishizhenia	Unclassified	126	5	1
ASV_14296	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	126	9	1
ASV_14655	Bacteria	Ignavibacteriota	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	IheB3-7	Unclassified	126	8	1
ASV_1541	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavimarina	Unclassified	126	7	1
ASV_15512	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Unclassified	Unclassified	126	6	2
ASV_15609	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae	Unclassified	Unclassified	126	8	1
ASV_15616	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Unclassified	Unclassified	126	5	1
ASV_15795	Bacteria	Planctomycetota	Phycisphaerae	CCM11a	Unclassified	Unclassified	Unclassified	126	9	1
ASV_1607	Bacteria	Actinomycetota	Acidimicrobiia	Actinomarinales	Unclassified	Unclassified	Unclassified	126	9	1
ASV_16082	Bacteria	Ignavibacteriota	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Ignavibacterium	Unclassified	126	8	1
ASV_2483	Bacteria	Gemmatimonadota	BD2-11_terrestrial_group	Unclassified	Unclassified	Unclassified	Unclassified	126	6	2
ASV_2869	Bacteria	Latescibacterota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	126	8	1
ASV_2962	Bacteria	Chloroflexota	Anaerolineae	Ardenticatenales	Unclassified	Unclassified	Unclassified	126	9	1
ASV_3087	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Unclassified	Unclassified	126	7	1
ASV_3211	Bacteria	Chloroflexota	Dehalococcoidia	SAR202_clade	Unclassified	Unclassified	Unclassified	126	5	1
ASV_328	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	126	5	3
ASV_3739	Bacteria	Ignavibacteriota	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	IheB3-7	Unclassified	126	8	1
ASV_3989	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Unclassified	Unclassified	126	5	2
ASV_4407	Bacteria	Actinomycetota	Actinobacteria	Euzebyales	Euzebyaceae	Unclassified	Unclassified	126	9	1
ASV_4488	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	Unclassified	126	6	4
ASV_4834	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	DEV007	Unclassified	Unclassified	126	7	2
ASV_4841	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	126	8	1
ASV_5816	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	DEV007	Unclassified	Unclassified	126	5	3
ASV_5972	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	126	6	1
ASV_6107	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	MBAE14	Unclassified	Unclassified	126	6	2
ASV_6180	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Unclassified	Unclassified	126	6	3
ASV_6646	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Vicingus	Unclassified	126	6	3
ASV_7014	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Beijerinckiaceae	Microvirga	Unclassified	126	6	1
ASV_7034	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	Unclassified	126	7	2
ASV_7112	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Unclassified	Unclassified	126	7	1
ASV_7158	Bacteria	Cyanobacteriota	Cyanobacteriia	Phormidesmiales	Phormidesmiaceae	Phormidesmis_ANT.LACV5.1	Unclassified	126	6	1
ASV_7305	Bacteria	Pseudomonadota	Alphaproteobacteria	Defluviicoccales	Unclassified	Unclassified	Unclassified	126	8	2
ASV_7498	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Bradymonadales	Unclassified	SKP-2	Unclassified	126	6	2
ASV_7973	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseovarius	Unclassified	126	5	1
ASV_7976	Bacteria	Chloroflexota	Anaerolineae	Ardenticatenales	Unclassified	Unclassified	Unclassified	126	9	1
ASV_8088	Bacteria	Latescibacterota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	126	8	1
ASV_8106	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_23	Unclassified	126	8	2
ASV_8152	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pikeienuella	Unclassified	126	5	2
ASV_9182	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	211ds20	Unclassified	Unclassified	126	6	3
ASV_9488	Bacteria	Latescibacterota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	126	8	1
ASV_9617	Bacteria	Gemmatimonadota	BD2-11_terrestrial_group	Unclassified	Unclassified	Unclassified	Unclassified	126	6	2
ASV_9843	Bacteria	Pseudomonadota	Alphaproteobacteria	Unclassified	Neomegalonemataceae	Acuticoccus	Unclassified	126	5	1
ASV_9847	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marivirga	Unclassified	126	6	1
ASV_11357	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinomonadaceae	Marinomonas	Unclassified	126	6	1
ASV_2256	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Saccharospirillum	Unclassified	126	6	1
ASV_2995	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	126	7	3
ASV_3984	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta	Unclassified	126	5	1
