"","x","y"
"water_COND",-0.478022039323313,1.15805262066792
"water_TDS",-0.581022656549689,1.09974946688191
"water_ORP",0.537894476233147,-1.04415136434342
"water_pH",-0.322361944352853,-0.577199771422494
"water_salinity",-0.143189244518587,1.20008503791762
"water_temperature",1.1508777013727,0.927827846622827
