"","x","y"
"sed_pH",-0.221707962347325,1.32301888423233
"sed_EC",-1.73777009864276,-0.469048798599408
"sed_OM",-2.16327517058405,-0.382308002381422
"sed_orgN",-2.16038499533897,-0.369472471684177
"sed_P",2.43439750254864,0.315060867348257
"sed_K",-1.62010720191359,-0.568480439747748
"sed_sand",2.99958292534997,-0.0130083421963607
"sed_silt",-2.11337823109221,-0.487863824097394
"sed_clay",-2.96395001204071,0.17363179889193
