"","FCBAG1","FCBAG2","FCBAG3","FCBAG4","FCBAG5","FCBAG6","FEZAG1","FEZAG2","FEZAG3","FEZAG4","FEZAG5","FEZAG6","SCBAG1","SCBAG2","SCBAG3","SCBAG4","SCBAG5","SCBAG6","SEZAG1","SEZAG2","SEZAG3","SEZAG4","SEZAG5","SEZAG6"
"FEZAG5",0.94093761535622,0.938184387142353,0.929552023121387,0.94188376753507,0.935386927122464,0.92080426754206,0.930926916221034,0.757366482504604,0.860167622408469,0.865903213889915,0,0.898121085594989,0.947368421052632,0.943012884043608,0.957972270363951,0.946399566865187,0.939759036144578,0.96056622851365,0.878391019644528,0.881298449612403,0.917615176151761,0.854141894569956,0.953235105701473,0.915738498789346
"FEZAG6",0.968067226890756,0.967814612166077,0.974059662775616,0.975108225108225,0.968739381583418,0.967541940189643,0.778769375293565,0.857818038597873,0.740388964269561,0.796098638203901,0.898121085594989,0,0.967873303167421,0.966799468791501,0.974822974036192,0.968780019212296,0.971085409252669,0.979194934418815,0.93264887063655,0.908220965637234,0.892695214105793,0.936360509115927,0.921856639247944,0.886861313868613
"SCBAG1",0.907310704960836,0.898502495840266,0.923998347790169,0.948387096774194,0.924880590534086,0.91963861150737,0.943034697048162,0.941681735985533,0.947517730496454,0.967250571210967,0.947368421052632,0.967873303167421,0,0.747353563867325,0.832953249714937,0.781273983115886,0.812457684495599,0.816724738675958,0.888888888888889,0.879379666858128,0.875085792724777,0.931674398987769,0.891398783666377,0.88698224852071
"SCBAG2",0.867491166077739,0.856961489631824,0.892961266139109,0.917477978674084,0.898039215686274,0.889684813753582,0.948795180722892,0.941176470588235,0.938518863530508,0.962476547842401,0.943012884043608,0.966799468791501,0.747353563867325,0,0.816234498308906,0.763376036171816,0.801724137931034,0.799039780521262,0.890243902439024,0.870985915492958,0.885375494071146,0.93184634448575,0.90797041906327,0.89548829240434
"SCBAG3",0.922492401215805,0.901330376940133,0.908752327746741,0.93155737704918,0.910540645663166,0.902830587241234,0.95862676056338,0.955738347042695,0.955364455364455,0.968410326086957,0.957972270363951,0.974822974036192,0.832953249714937,0.816234498308906,0,0.82781862745098,0.837248322147651,0.852524106636415,0.920091324200913,0.908393285371703,0.9131156613171,0.939517625231911,0.932666666666667,0.918627450980392
"SCBAG4",0.870783847980998,0.882169853268119,0.885430762291385,0.940305870744943,0.898918664786084,0.87651077246453,0.951621770203408,0.934331240946403,0.945032778618255,0.966733466933868,0.946399566865187,0.968780019212296,0.781273983115886,0.763376036171816,0.82781862745098,0,0.763358778625954,0.79320987654321,0.864800476474092,0.869321717485999,0.875186846038864,0.907559198542805,0.895551257253385,0.887969446212603
"SCBAG5",0.897224631396357,0.884263114071607,0.888748419721871,0.913104744011273,0.869761153672826,0.841628959276018,0.944501018329939,0.925271739130435,0.937411764705882,0.961392884178653,0.939759036144578,0.971085409252669,0.812457684495599,0.801724137931034,0.837248322147651,0.763358778625954,0,0.835800807537012,0.870844686648501,0.872654917566799,0.880776959142666,0.906649616368286,0.918114143920596,0.897406340057637
"SCBAG6",0.897606382978723,0.869452822059457,0.862995594713656,0.940403566400751,0.920299427564949,0.912959381044487,0.965110312981016,0.95536519386835,0.962788506829958,0.975609756097561,0.96056622851365,0.979194934418815,0.816724738675958,0.799039780521262,0.852524106636415,0.79320987654321,0.835800807537012,0,0.913207547169811,0.905735377626349,0.91828533154722,0.940008449514153,0.927163667523565,0.921602787456446
"SEZAG1",0.927189988623436,0.933477166486875,0.924972416329533,0.961661341853035,0.940864291129644,0.917676556623485,0.926751592356688,0.836323851203501,0.894874022589053,0.925912796880539,0.878391019644528,0.93264887063655,0.888888888888889,0.890243902439024,0.920091324200913,0.864800476474092,0.870844686648501,0.913207547169811,0,0.737340011129661,0.811778992106861,0.74846356453029,0.875088214537756,0.825320512820513
"SEZAG2",0.933852140077821,0.932071269487751,0.933784800601956,0.961108812577575,0.941291585127202,0.921517895644674,0.899660688317984,0.849081952530228,0.861845155308299,0.911949685534591,0.881298449612403,0.908220965637234,0.879379666858128,0.870985915492958,0.908393285371703,0.869321717485999,0.872654917566799,0.905735377626349,0.737340011129661,0,0.778286461739699,0.812043010752688,0.845858895705521,0.768961493582264
"SEZAG3",0.947550931946251,0.947908121410993,0.955693581780538,0.965176470588235,0.949517120280948,0.943022694350555,0.863609982588508,0.882731321128154,0.845366379310345,0.913636363636364,0.917615176151761,0.892695214105793,0.875085792724777,0.885375494071146,0.9131156613171,0.875186846038864,0.880776959142666,0.91828533154722,0.811778992106861,0.778286461739699,0,0.8828089375285,0.737566137566138,0.712034383954155
"SEZAG4",0.941026458399745,0.943494196701283,0.922057431366362,0.961034598589184,0.943426550948248,0.918245614035088,0.940958039361307,0.832592592592593,0.904005774088777,0.919656547071451,0.854141894569956,0.936360509115927,0.931674398987769,0.93184634448575,0.939517625231911,0.907559198542805,0.906649616368286,0.940008449514153,0.74846356453029,0.812043010752688,0.8828089375285,0,0.92974358974359,0.882523868825239
"SEZAG5",0.9675,0.969101123595506,0.971414959504526,0.983951300498063,0.971631205673759,0.964852607709751,0.892361111111111,0.929378531073446,0.904615384615385,0.948979591836735,0.953235105701473,0.921856639247944,0.891398783666377,0.90797041906327,0.932666666666667,0.895551257253385,0.918114143920596,0.927163667523565,0.875088214537756,0.845858895705521,0.737566137566138,0.92974358974359,0,0.777683134582623
"SEZAG6",0.945497630331753,0.950654205607477,0.951839211224877,0.966553767993226,0.948942959712804,0.942123585726719,0.87352790578597,0.882431828341529,0.846153846153846,0.905868902439024,0.915738498789346,0.886861313868613,0.88698224852071,0.89548829240434,0.918627450980392,0.887969446212603,0.897406340057637,0.921602787456446,0.825320512820513,0.768961493582264,0.712034383954155,0.882523868825239,0.777683134582623,0
