"","x","y"
"sed_pH",-31.0343699990331,37.5035053566936
"sed_EC",-68.526804466481,7.37511514890702
"sed_OM",-79.2347253501986,8.19117484124513
"sed_orgN",-79.2013866705729,8.23735333684866
"sed_P",86.1581378934224,2.70954714727285
"sed_K",-63.3754492293732,-39.3467034460823
"sed_sand",108.781495938094,-3.84854749908139
"sed_silt",-78.3559427470295,-10.6619634497372
"sed_clay",-107.766219395408,7.97982821135961
